,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,emp_title,pymnt_plan,purpose_cat,zip_code,initial_list_status,home_ownership,verification_status,policy_code,addr_state
1562,7,93840.0,2.56,0.0,4.0,26.0,,6.0,0.0,3217,33.9,17.0,0.0,1,1990.0,11.0,1.0,0,7297,0,4,442,0,4,0,0,14
1563,2,48000.0,19.23,0.0,1.0,,,11.0,0.0,18708,66.8,31.0,0.0,2,2000.0,11.0,1.0,0,2073,0,18,115,0,4,0,1,37
1564,8,75500.0,22.47,0.0,3.0,,,13.0,0.0,13244,28.7,63.0,0.0,1,1993.0,12.0,1.0,0,2692,0,4,20,0,0,1,3,29
1565,10,84000.0,17.1,0.0,3.0,,,12.0,0.0,15821,56.3,49.0,0.0,2,1992.0,1.0,1.0,0,2368,0,8,559,0,0,0,3,42
1566,5,23400.0,4.97,0.0,2.0,,,3.0,0.0,4253,75.9,12.0,0.0,3,2006.0,11.0,1.0,1,7481,0,4,76,0,4,2,1,33
1567,10,90000.0,11.33,0.0,0.0,,,9.0,0.0,10643,26.3,35.0,0.0,1,1999.0,5.0,1.0,0,7314,0,4,261,0,0,0,1,10
1568,1,19200.0,12.31,0.0,1.0,,,9.0,0.0,5815,49.7,15.0,0.0,1,2000.0,10.0,1.0,1,7805,0,4,442,0,4,0,0,14
1569,10,70522.26,18.96,1.0,1.0,19.0,0.0,9.0,0.0,5749,43.2,23.0,0.0,3,1993.0,1.0,1.0,0,7315,0,4,173,0,4,0,2,44
1570,2,106000.0,0.17,0.0,0.0,,,11.0,0.0,9943,10.9,31.0,0.0,3,1997.0,3.0,1.0,0,192,0,4,542,0,0,2,3,42
1571,10,75597.48,24.78,0.0,1.0,,,21.0,0.0,124951,94.2,34.0,0.0,2,1989.0,12.0,1.0,0,4084,0,18,666,0,4,1,4,4
1572,10,80000.0,1.33,0.0,0.0,,,4.0,0.0,2960,25.7,20.0,0.0,2,1996.0,7.0,1.0,0,118,0,12,47,0,0,0,4,30
1573,2,43625.0,19.92,0.0,1.0,,,8.0,0.0,10224,88.9,30.0,0.0,3,2000.0,11.0,1.0,0,2771,0,18,54,0,4,1,3,30
1574,1,30000.0,9.52,1.0,3.0,13.0,,12.0,0.0,4987,22.3,19.0,0.0,3,2003.0,1.0,1.0,0,6595,0,12,246,0,3,0,2,10
1575,6,67807.0,9.43,0.0,0.0,,,5.0,0.0,1113,8.6,20.0,0.0,2,1993.0,11.0,1.0,0,2651,0,8,560,0,0,0,2,42
1576,3,75000.0,22.88,0.0,0.0,,,8.0,0.0,25673,74.4,13.0,0.0,2,1996.0,12.0,1.0,1,4632,0,0,657,0,4,0,2,4
1577,1,60000.0,21.7,0.0,0.0,,,9.0,0.0,9688,74.5,22.0,0.0,2,2002.0,11.0,1.0,0,96,0,2,76,0,4,1,0,33
1578,3,40000.0,3.54,0.0,0.0,,,5.0,0.0,5503,21.1,22.0,0.0,3,1996.0,1.0,1.0,0,4739,0,4,5,0,4,2,4,19
1579,1,18000.0,4.27,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,4.0,0.0,3,2003.0,11.0,1.0,0,4639,0,18,76,0,4,0,1,33
1580,4,69000.0,17.7,0.0,3.0,,,9.0,0.0,4357,41.5,11.0,0.0,2,2007.0,4.0,1.0,1,5410,0,8,474,0,0,1,0,24
1581,4,30000.0,12.16,0.0,1.0,,,4.0,0.0,1974,98.7,19.0,0.0,2,2000.0,1.0,1.0,1,4881,0,18,640,0,0,2,1,4
1582,1,37400.0,3.72,0.0,0.0,,,3.0,0.0,275,21.2,8.0,0.0,3,2004.0,11.0,1.0,0,1672,0,12,360,0,4,2,2,34
1583,3,36000.0,19.6,0.0,1.0,,,13.0,0.0,9486,89.0,30.0,0.0,3,2002.0,10.0,1.0,0,2145,0,25,115,0,4,0,1,37
1584,7,60000.0,16.2,0.0,2.0,,,11.0,0.0,6613,35.4,30.0,0.0,3,1995.0,12.0,1.0,1,3018,0,5,351,0,0,0,0,34
1585,2,120000.0,5.76,0.0,3.0,0.0,0.0,17.0,0.0,23908,62.8,29.0,0.0,1,2002.0,4.0,1.0,1,3697,0,21,276,0,0,0,3,9
1586,1,40000.0,10.32,2.0,0.0,19.0,,6.0,0.0,3376,49.3,19.0,0.0,2,1999.0,3.0,1.0,0,2923,0,14,615,0,4,2,1,3
1587,2,23916.0,12.69,0.0,0.0,,,6.0,0.0,1496,44.0,7.0,0.0,3,2006.0,10.0,1.0,0,4020,0,4,413,0,4,2,4,23
1588,2,54000.0,12.91,1.0,1.0,8.0,,8.0,0.0,24671,66.0,35.0,0.0,1,1997.0,10.0,1.0,0,4932,0,16,76,0,4,0,1,33
1589,1,52000.0,6.23,0.0,1.0,,,4.0,0.0,8443,56.3,6.0,0.0,2,2002.0,9.0,1.0,0,4143,0,0,372,0,4,0,3,22
1590,10,24300.0,0.74,0.0,1.0,24.0,,2.0,0.0,60,12.0,3.0,0.0,1,1995.0,3.0,1.0,0,1762,0,12,241,0,3,1,1,39
1591,1,35000.0,13.47,0.0,0.0,,,6.0,0.0,9278,69.3,9.0,0.0,1,2003.0,3.0,1.0,0,5757,0,2,249,0,4,0,3,10
1592,4,30412.8,24.54,0.0,2.0,,,5.0,0.0,4168,30.6,18.0,0.0,1,2003.0,1.0,1.0,0,1818,0,2,681,0,4,1,0,4
1593,0,26400.0,24.83,0.0,2.0,,,8.0,0.0,7145,49.6,13.0,0.0,2,2005.0,5.0,1.0,0,7437,0,21,701,0,3,0,2,34
1594,4,62496.0,13.38,1.0,2.0,22.0,,11.0,0.0,5307,24.0,31.0,0.0,3,2000.0,8.0,1.0,0,4737,0,4,9,0,4,2,0,19
1595,5,24000.0,10.05,0.0,1.0,37.0,,5.0,0.0,3652,39.7,11.0,0.0,2,2005.0,11.0,1.0,0,7560,0,10,81,0,3,1,4,33
1596,4,65000.0,16.87,0.0,2.0,27.0,,7.0,0.0,16758,64.7,27.0,0.0,1,2002.0,4.0,1.0,0,7316,0,4,406,0,4,1,1,47
1597,1,64000.0,10.84,0.0,2.0,,,6.0,0.0,1983,57.8,13.0,0.0,3,2005.0,4.0,1.0,0,6577,0,21,335,0,4,1,1,17
1598,0,120000.0,13.85,0.0,3.0,,,15.0,0.0,25470,73.4,34.0,0.0,2,1988.0,6.0,1.0,0,4639,0,4,20,0,0,1,0,29
1599,4,84000.0,9.01,0.0,0.0,,,7.0,0.0,8699,36.9,39.0,0.0,1,2000.0,1.0,1.0,0,6068,0,4,653,0,3,1,4,4
1600,10,85000.0,23.79,0.0,2.0,80.0,,11.0,0.0,279,0.9,23.0,0.0,2,1993.0,10.0,1.0,0,3708,0,4,641,0,4,1,0,4
1601,2,89900.0,20.5,0.0,2.0,,,23.0,0.0,119702,19.1,52.0,0.0,3,1997.0,5.0,1.0,0,5119,0,8,658,0,0,0,4,4
1602,8,74000.0,19.05,0.0,0.0,,,10.0,0.0,15506,68.3,21.0,0.0,2,1994.0,3.0,1.0,0,5649,0,4,139,0,0,1,2,37
1603,10,56000.0,20.04,0.0,0.0,,,16.0,0.0,2128,6.2,53.0,0.0,1,1994.0,6.0,1.0,0,3481,0,4,436,0,0,1,2,14
1604,2,30000.0,19.76,0.0,0.0,63.0,0.0,3.0,0.0,0,0.0,11.0,0.0,1,1995.0,8.0,1.0,0,6185,0,4,614,0,4,0,1,3
1605,10,125000.0,15.0,0.0,3.0,49.0,,8.0,0.0,25709,91.2,32.0,0.0,3,1995.0,2.0,1.0,0,459,0,2,67,0,0,1,4,33
1606,1,78000.0,15.4,0.0,2.0,43.0,,17.0,0.0,7297,34.3,22.0,0.0,3,2003.0,11.0,1.0,1,6770,0,4,21,0,4,1,2,29
1607,3,34650.24,11.74,1.0,0.0,22.0,,10.0,0.0,12189,50.9,23.0,0.0,2,1996.0,11.0,1.0,0,2533,0,4,635,0,4,2,1,4
1608,1,91000.0,20.31,0.0,2.0,,,12.0,0.0,17809,80.9,21.0,0.0,3,2002.0,4.0,1.0,0,907,0,4,150,0,4,1,1,37
1609,1,33600.0,18.11,0.0,0.0,41.0,,4.0,0.0,2745,83.2,7.0,0.0,2,2005.0,10.0,1.0,0,3444,0,4,292,0,4,0,3,1
1610,3,44390.0,19.9,0.0,1.0,,,9.0,0.0,13189,57.7,17.0,0.0,3,2005.0,8.0,1.0,0,7218,0,4,62,0,3,0,3,30
1611,2,70000.0,9.77,1.0,4.0,4.0,0.0,7.0,0.0,4768,59.6,14.0,0.0,1,1998.0,6.0,1.0,0,1409,0,4,75,0,4,0,3,33
1612,2,56000.0,21.9,0.0,0.0,73.0,,9.0,0.0,21905,92.4,26.0,0.0,2,1990.0,7.0,1.0,1,3439,0,2,176,0,3,1,2,44
1613,5,100000.0,8.71,0.0,0.0,,,10.0,0.0,8675,93.3,13.0,0.0,1,2004.0,10.0,1.0,0,2862,0,4,411,0,0,0,2,23
1614,4,75000.0,14.88,0.0,0.0,,,8.0,0.0,19866,61.1,24.0,0.0,1,1988.0,7.0,1.0,0,1654,0,2,656,0,0,1,3,4
1615,7,21996.0,9.44,0.0,0.0,,,13.0,0.0,5267,8.3,16.0,0.0,2,1988.0,10.0,1.0,0,6683,0,12,236,0,3,1,2,39
1616,9,150000.0,7.71,0.0,0.0,,,9.0,0.0,15977,61.9,27.0,0.0,2,2002.0,1.0,1.0,0,4045,0,4,79,0,0,2,0,33
1617,0,23000.0,0.63,0.0,1.0,,,3.0,0.0,117,1.0,8.0,0.0,3,2002.0,11.0,1.0,0,4639,0,18,64,0,4,0,4,33
1618,10,400000.0,3.46,1.0,0.0,20.0,,7.0,0.0,7375,4.0,41.0,0.0,2,1988.0,11.0,1.0,0,1175,0,8,34,0,0,1,2,6
1619,1,48000.0,13.65,0.0,1.0,33.0,,11.0,0.0,14364,47.6,38.0,0.0,3,1991.0,6.0,1.0,0,630,0,4,273,0,0,2,3,9
1620,10,59484.0,14.48,0.0,2.0,,,7.0,0.0,24582,66.6,29.0,0.0,3,1980.0,6.0,1.0,0,359,0,4,440,0,0,1,4,14
1621,1,82000.0,14.25,0.0,0.0,,100.0,12.0,1.0,16223,76.9,29.0,0.0,3,1994.0,11.0,1.0,0,7317,0,2,413,0,0,1,0,23
1622,4,54996.0,8.95,0.0,1.0,,,7.0,0.0,2229,14.3,14.0,0.0,3,2001.0,9.0,1.0,0,350,0,4,115,0,4,2,2,37
1623,3,98000.0,16.4,0.0,0.0,,,10.0,0.0,30993,71.2,14.0,0.0,2,1997.0,4.0,1.0,0,7310,0,4,64,0,4,2,2,33
1624,5,53307.0,11.37,0.0,0.0,0.0,0.0,7.0,0.0,24,0.3,8.0,0.0,2,2001.0,12.0,1.0,0,3131,0,4,704,0,4,0,2,46
1625,2,21552.0,4.57,0.0,0.0,,,7.0,0.0,5,0.0,8.0,0.0,1,2000.0,11.0,1.0,1,3310,0,0,12,0,4,1,4,19
1626,8,51996.0,15.26,0.0,0.0,,,9.0,0.0,11631,64.6,20.0,0.0,1,2000.0,4.0,1.0,0,706,0,4,410,0,3,1,3,23
1627,10,98000.0,17.51,0.0,0.0,,,12.0,0.0,24978,91.5,35.0,0.0,3,2002.0,1.0,1.0,0,764,0,18,143,0,4,0,4,37
1628,3,50500.0,9.17,0.0,0.0,31.0,,11.0,0.0,5229,15.2,21.0,0.0,1,1998.0,10.0,1.0,0,5505,0,4,442,0,4,2,1,14
1629,5,43000.0,1.87,0.0,1.0,,,11.0,0.0,2691,28.0,32.0,0.0,2,1994.0,2.0,1.0,0,7370,0,4,269,0,3,0,1,9
1630,4,14400.0,14.92,0.0,0.0,,,8.0,0.0,3748,39.0,13.0,0.0,2,2004.0,4.0,1.0,0,3870,0,2,153,0,4,2,3,37
1631,3,20400.0,19.82,0.0,0.0,,,3.0,0.0,1462,97.5,3.0,0.0,3,2007.0,1.0,1.0,0,7231,0,16,175,0,4,2,4,44
1632,1,57000.0,19.03,0.0,1.0,,,6.0,0.0,31861,76.0,14.0,0.0,3,1999.0,7.0,1.0,0,7419,0,2,558,0,4,1,1,42
1633,10,52000.0,12.0,0.0,5.0,,,7.0,0.0,5689,30.0,11.0,0.0,1,1998.0,5.0,1.0,0,3062,0,2,498,0,0,0,4,16
1634,4,55700.0,15.15,0.0,1.0,,,16.0,0.0,3634,31.1,25.0,0.0,3,1983.0,12.0,1.0,0,2773,0,18,136,0,0,1,0,37
1635,1,128000.0,24.08,0.0,3.0,,,12.0,0.0,39121,74.9,22.0,0.0,2,1987.0,2.0,1.0,0,916,0,21,160,0,0,0,2,20
1636,1,18000.0,14.4,1.0,0.0,9.0,,8.0,0.0,2467,24.7,24.0,0.0,1,2000.0,6.0,1.0,0,834,0,2,694,0,4,2,0,36
1637,5,48000.0,4.13,0.0,2.0,,113.0,3.0,1.0,4362,28.5,19.0,0.0,2,1998.0,6.0,1.0,0,7757,0,2,234,0,0,0,2,27
1638,1,90000.0,1.0,0.0,0.0,,,6.0,0.0,2678,89.3,12.0,0.0,2,1999.0,3.0,1.0,0,874,0,21,342,0,0,2,3,34
1639,5,33000.0,23.2,0.0,0.0,,,7.0,0.0,3695,49.3,11.0,0.0,1,2005.0,12.0,1.0,0,7097,0,4,79,0,4,2,4,33
1640,1,40200.0,23.52,0.0,1.0,,,6.0,0.0,627,6.8,21.0,0.0,1,2001.0,10.0,1.0,0,2550,0,16,330,0,4,1,0,17
1641,1,160000.0,3.61,0.0,0.0,,,3.0,0.0,5731,29.8,13.0,0.0,1,1998.0,5.0,1.0,0,2213,0,4,635,0,4,2,1,4
1642,3,52000.0,12.18,1.0,0.0,12.0,,17.0,0.0,6950,14.2,24.0,0.0,1,2000.0,11.0,1.0,0,4373,0,2,61,0,0,2,0,30
1643,1,96000.0,10.7,0.0,1.0,,,13.0,0.0,19136,16.2,30.0,0.0,2,1993.0,12.0,1.0,0,5667,0,2,13,0,0,2,3,19
1644,2,62472.0,10.58,0.0,0.0,39.0,,6.0,0.0,1463,17.2,13.0,0.0,3,2003.0,1.0,1.0,0,6758,0,12,6,0,4,0,4,19
1645,3,62000.0,3.64,1.0,0.0,21.0,,6.0,0.0,8097,42.8,12.0,0.0,2,1994.0,4.0,1.0,0,2882,0,4,675,0,4,0,1,4
1646,10,80300.0,15.51,0.0,0.0,,,7.0,0.0,13264,67.4,13.0,0.0,1,2001.0,10.0,1.0,0,2702,0,8,104,0,0,1,0,33
1647,1,135000.0,15.64,0.0,2.0,,,18.0,0.0,27463,26.0,34.0,0.0,1,1989.0,1.0,1.0,0,7790,0,4,559,0,3,0,4,42
1648,1,37750.0,10.2,0.0,0.0,,,8.0,0.0,3449,16.0,15.0,0.0,1,2006.0,12.0,1.0,0,2329,0,23,249,0,4,1,1,10
1649,5,46500.0,22.4,0.0,0.0,,,8.0,0.0,8652,66.6,20.0,0.0,3,1994.0,7.0,1.0,0,3533,0,4,95,0,4,2,0,33
1650,1,27000.0,13.02,0.0,0.0,0.0,0.0,9.0,0.0,8742,87.4,13.0,0.0,2,2004.0,8.0,1.0,0,5276,0,4,49,0,4,0,4,30
1651,10,200000.0,14.18,0.0,1.0,60.0,,12.0,0.0,24803,61.5,31.0,0.0,1,1987.0,5.0,1.0,0,4961,0,4,6,0,0,2,4,19
1652,10,66396.0,15.27,0.0,2.0,55.0,,10.0,0.0,24826,60.3,47.0,0.0,1,1999.0,9.0,1.0,0,6034,0,4,304,0,0,1,2,1
1653,9,82000.0,12.67,0.0,3.0,,,13.0,0.0,33896,72.7,24.0,0.0,2,1998.0,12.0,1.0,0,2960,0,2,704,0,0,0,3,46
1654,2,25200.0,11.43,0.0,0.0,,,4.0,0.0,8858,82.0,10.0,0.0,1,2003.0,3.0,1.0,0,882,0,2,464,0,4,0,4,24
1655,1,85000.0,2.56,0.0,1.0,,,4.0,0.0,9479,37.9,7.0,0.0,2,2002.0,9.0,1.0,0,2039,0,4,71,0,4,1,1,33
1656,1,39975.0,12.1,2.0,3.0,19.0,0.0,9.0,0.0,7914,30.8,11.0,0.0,1,1996.0,12.0,1.0,0,6226,0,2,21,0,4,0,4,29
1657,7,36000.0,0.83,1.0,0.0,19.0,,3.0,0.0,257,12.8,16.0,0.0,3,1998.0,7.0,1.0,1,4017,0,4,77,0,4,2,0,33
1658,3,39600.0,18.91,0.0,2.0,,109.0,8.0,1.0,5655,49.2,17.0,0.0,2,1992.0,9.0,1.0,0,3475,0,0,117,0,0,0,0,37
1659,3,69476.0,13.56,0.0,1.0,,,13.0,0.0,47179,71.1,41.0,0.0,2,1996.0,4.0,1.0,0,3011,0,4,189,0,4,0,0,44
1660,3,68298.0,22.86,0.0,0.0,,,12.0,0.0,13572,57.3,23.0,0.0,1,1991.0,11.0,1.0,0,1596,0,2,509,0,4,0,4,18
1661,3,105000.0,7.25,1.0,2.0,22.0,,8.0,0.0,15209,79.6,22.0,0.0,3,1992.0,2.0,1.0,0,6259,0,4,638,0,4,2,4,4
1662,5,55500.0,10.01,0.0,2.0,49.0,,6.0,0.0,415,29.6,19.0,0.0,2,1998.0,3.0,1.0,0,1063,0,12,653,0,0,0,2,4
1663,1,81600.0,8.71,0.0,1.0,,,13.0,0.0,8328,11.0,30.0,0.0,1,2001.0,3.0,1.0,0,4639,0,21,682,0,0,0,0,4
1664,1,55000.0,5.19,2.0,0.0,21.0,,8.0,0.0,5482,17.4,28.0,0.0,3,1985.0,3.0,1.0,1,3574,0,18,614,0,2,0,1,3
1665,6,40000.0,14.19,0.0,5.0,62.0,,11.0,0.0,594,4.9,35.0,0.0,1,1997.0,10.0,1.0,0,1163,0,21,164,0,0,2,0,20
1666,9,97500.0,16.52,0.0,7.0,,,9.0,0.0,8357,72.0,28.0,0.0,2,1999.0,8.0,1.0,1,6502,0,11,22,0,0,2,3,29
1667,8,34000.0,13.41,0.0,1.0,,,6.0,0.0,9040,94.2,30.0,0.0,3,2000.0,1.0,1.0,1,5941,0,23,645,0,4,0,1,4
1668,1,38400.0,24.22,0.0,1.0,,,11.0,0.0,14460,55.4,15.0,0.0,3,1998.0,11.0,1.0,0,4273,0,2,665,0,4,0,0,4
1669,3,49000.0,17.93,0.0,0.0,78.0,,12.0,0.0,10178,67.4,26.0,0.0,2,2002.0,5.0,1.0,0,3883,0,23,509,0,4,0,1,18
1670,10,75000.0,9.38,0.0,2.0,,,16.0,0.0,69461,47.3,37.0,0.0,2,1997.0,4.0,1.0,1,4936,0,4,67,0,0,1,4,33
1671,2,35000.0,18.62,0.0,0.0,62.0,,4.0,0.0,0,0.0,20.0,0.0,3,2002.0,8.0,1.0,1,5822,0,4,159,0,4,2,1,44
1672,10,55560.0,8.19,0.0,0.0,55.0,,5.0,0.0,631,45.1,17.0,0.0,3,1993.0,7.0,1.0,0,7108,0,8,610,0,0,1,2,43
1673,1,19200.0,10.81,0.0,3.0,,,2.0,0.0,0,0.0,3.0,0.0,3,2004.0,5.0,1.0,1,39,0,4,28,0,4,0,0,45
1674,10,120000.0,23.37,0.0,0.0,,,7.0,0.0,15512,22.6,22.0,0.0,2,1998.0,12.0,1.0,0,7355,0,4,691,0,0,1,0,11
1675,3,50000.0,12.5,0.0,0.0,,,10.0,0.0,2810,25.8,15.0,0.0,1,2001.0,6.0,1.0,0,90,0,18,671,0,4,0,2,4
1676,5,80000.0,15.21,0.0,1.0,,,9.0,0.0,16545,51.1,23.0,0.0,3,1995.0,9.0,1.0,0,7901,0,4,659,0,4,0,1,4
1677,10,85000.0,12.79,0.0,0.0,,,13.0,0.0,11893,56.4,24.0,0.0,2,1998.0,1.0,1.0,0,1112,0,18,686,0,0,1,1,4
1678,8,42960.0,0.84,0.0,2.0,,,4.0,0.0,425,6.6,16.0,0.0,3,2002.0,3.0,1.0,0,7315,0,21,532,0,4,0,2,35
1679,10,25596.0,8.25,0.0,1.0,,,3.0,0.0,72,2.8,5.0,0.0,2,2004.0,1.0,1.0,0,5642,0,18,109,0,4,0,2,33
1680,4,46000.0,15.57,0.0,0.0,,,10.0,0.0,16660,73.1,27.0,0.0,1,2001.0,11.0,1.0,0,5098,0,4,97,0,4,0,3,33
1681,4,120000.0,8.22,0.0,0.0,,,10.0,0.0,1640,6.7,30.0,0.0,3,1998.0,2.0,1.0,0,930,0,16,12,0,0,1,1,19
1682,1,38000.0,12.98,0.0,0.0,,,9.0,0.0,5147,44.8,16.0,0.0,2,2004.0,7.0,1.0,0,3256,0,4,571,0,4,2,4,42
1683,10,102240.0,22.61,0.0,0.0,71.0,,12.0,0.0,33464,98.7,21.0,0.0,2,1994.0,3.0,1.0,0,7314,0,18,692,0,4,2,0,11
1684,7,75000.0,10.09,0.0,2.0,,,9.0,0.0,9729,92.7,19.0,0.0,1,1999.0,8.0,1.0,0,6718,0,12,12,0,4,1,4,19
1685,3,41000.0,21.25,0.0,0.0,,,12.0,0.0,2346,93.8,25.0,0.0,3,2001.0,10.0,1.0,0,3537,0,4,170,0,4,0,3,20
1686,3,54000.0,12.67,0.0,0.0,75.0,,10.0,0.0,16449,47.8,24.0,0.0,1,1997.0,12.0,1.0,1,5716,0,4,12,0,4,1,1,19
1687,9,40800.0,11.85,1.0,1.0,7.0,,4.0,0.0,592,84.6,20.0,0.0,2,1996.0,8.0,1.0,0,2146,0,16,57,0,3,0,4,30
1688,1,30000.0,19.08,0.0,3.0,,,7.0,0.0,2603,44.1,12.0,0.0,2,2000.0,10.0,1.0,0,4144,0,18,13,0,4,0,4,19
1689,4,47940.0,5.23,0.0,4.0,,,8.0,0.0,3287,35.7,24.0,0.0,1,2002.0,3.0,1.0,0,5539,0,12,31,0,0,2,1,45
1690,10,80000.0,5.37,0.0,3.0,,,8.0,0.0,17915,17.0,22.0,0.0,1,1990.0,7.0,1.0,1,3711,0,8,646,0,0,0,2,4
1691,10,100000.0,12.65,0.0,0.0,,,13.0,0.0,14780,31.6,30.0,0.0,1,1984.0,10.0,1.0,0,4556,0,2,67,0,0,1,1,33
1692,3,26000.0,18.14,0.0,0.0,,,9.0,0.0,5177,15.0,27.0,0.0,1,1999.0,6.0,1.0,0,673,0,4,506,0,4,2,4,18
1693,3,115000.0,2.67,0.0,2.0,,103.0,9.0,1.0,2125,16.2,16.0,0.0,3,1994.0,12.0,1.0,0,835,0,2,678,0,0,0,3,4
1694,10,52960.0,12.73,0.0,1.0,29.0,,17.0,0.0,11746,17.7,45.0,0.0,1,1989.0,10.0,1.0,0,7293,0,8,182,0,0,2,0,44
1695,10,58000.0,0.58,0.0,0.0,,,4.0,0.0,1892,9.2,29.0,0.0,2,1999.0,11.0,1.0,0,5412,0,21,41,0,0,1,4,6
1696,10,90000.0,11.48,1.0,0.0,6.0,,6.0,0.0,12354,50.8,29.0,0.0,3,1990.0,11.0,1.0,0,7355,0,4,232,0,4,1,0,27
1697,3,78000.0,14.52,0.0,2.0,,,7.0,0.0,45953,57.8,18.0,0.0,3,1996.0,1.0,1.0,0,4956,0,4,671,0,4,1,4,4
1698,0,35000.0,4.46,0.0,1.0,24.0,,2.0,0.0,4012,97.9,9.0,0.0,1,1997.0,9.0,1.0,1,4639,0,5,289,0,3,2,0,9
1699,1,95000.0,7.06,1.0,2.0,16.0,114.0,10.0,1.0,9201,49.7,18.0,0.0,2,1990.0,10.0,1.0,0,1100,0,18,44,0,0,0,4,30
1700,3,36000.0,23.13,0.0,1.0,,,16.0,0.0,18891,93.9,25.0,0.0,1,2001.0,1.0,1.0,0,4027,0,2,166,0,4,1,3,20
1701,7,72444.0,4.62,0.0,0.0,,,12.0,0.0,0,0.0,29.0,0.0,1,1993.0,11.0,1.0,0,4108,0,14,436,0,0,1,2,14
1702,4,23000.0,5.17,0.0,1.0,39.0,,7.0,0.0,4757,18.3,20.0,0.0,3,1997.0,7.0,1.0,0,937,0,4,414,0,4,0,0,23
1703,10,65000.0,15.43,1.0,0.0,15.0,,9.0,0.0,16521,66.1,22.0,0.0,3,1998.0,1.0,1.0,0,7006,0,18,13,0,0,2,3,19
1704,6,77000.0,11.89,0.0,0.0,,,19.0,0.0,12954,80.4,22.0,0.0,2,2006.0,6.0,1.0,1,2475,0,4,654,0,3,1,0,4
1705,8,85000.0,13.91,0.0,1.0,,,18.0,0.0,30517,74.1,46.0,0.0,3,1988.0,12.0,1.0,0,6494,0,2,570,0,0,1,4,42
1706,3,25000.0,12.48,1.0,0.0,19.0,,7.0,0.0,3318,18.1,18.0,0.0,2,1998.0,8.0,1.0,0,513,0,4,480,0,4,0,1,24
1707,10,57600.0,9.67,0.0,2.0,,,9.0,0.0,44546,68.8,45.0,0.0,3,1994.0,4.0,1.0,0,4609,0,4,707,0,0,0,4,46
1708,2,40000.0,20.73,0.0,0.0,,,14.0,0.0,8840,46.8,23.0,0.0,2,2000.0,11.0,1.0,0,2991,0,4,550,0,4,0,4,42
1709,5,95000.0,0.25,1.0,0.0,19.0,,4.0,0.0,521,57.9,11.0,0.0,3,2000.0,7.0,1.0,1,1116,0,4,687,0,0,1,1,4
1710,1,18000.0,5.67,0.0,2.0,24.0,,4.0,0.0,2969,80.2,12.0,0.0,1,2005.0,7.0,1.0,0,1380,0,4,428,0,4,0,3,26
1711,4,22320.0,20.65,0.0,1.0,,,5.0,0.0,4455,99.3,5.0,0.0,2,2004.0,11.0,1.0,0,2748,0,20,656,0,3,0,1,4
1712,9,65000.0,28.45,0.0,0.0,,,7.0,0.0,13041,42.9,13.0,0.0,2,1998.0,6.0,1.0,0,7264,0,4,671,0,4,1,0,4
1713,6,30600.0,10.55,0.0,2.0,41.0,,4.0,0.0,247,8.5,13.0,0.0,3,2004.0,4.0,1.0,0,1465,0,0,197,0,4,1,2,44
1714,1,160000.0,12.61,0.0,0.0,,,22.0,0.0,30055,72.1,41.0,0.0,3,1999.0,1.0,1.0,0,5195,0,14,635,0,4,0,0,4
1715,5,85000.0,21.33,1.0,1.0,11.0,,9.0,0.0,8619,47.6,19.0,0.0,2,2003.0,2.0,1.0,1,968,0,4,61,0,3,1,1,30
1716,5,74000.0,17.79,0.0,2.0,,,10.0,0.0,39410,52.4,38.0,0.0,1,1994.0,8.0,1.0,0,4878,0,12,437,0,0,2,2,14
1717,3,68400.0,5.7,0.0,0.0,,,5.0,0.0,9368,82.2,9.0,0.0,1,2000.0,7.0,1.0,0,5959,0,4,270,0,0,2,4,9
1718,10,99300.0,8.92,0.0,3.0,,,17.0,0.0,895,1.0,42.0,0.0,3,1993.0,2.0,1.0,0,2007,0,8,174,0,0,1,3,44
1719,4,65000.0,15.36,0.0,1.0,,,5.0,0.0,4953,99.1,19.0,0.0,2,2001.0,10.0,1.0,0,518,0,4,284,0,0,1,2,9
1720,3,23000.0,21.13,0.0,0.0,,,4.0,0.0,4779,46.0,5.0,0.0,2,2006.0,9.0,1.0,0,4855,0,14,669,0,4,2,3,4
1721,5,40800.0,11.06,0.0,1.0,,,10.0,0.0,9655,16.6,20.0,0.0,3,1995.0,11.0,1.0,0,644,0,18,422,0,0,0,4,23
1722,1,36000.0,24.47,0.0,0.0,,87.0,15.0,1.0,10391,89.6,27.0,0.0,2,1997.0,11.0,1.0,0,971,0,4,267,0,4,2,0,9
1723,5,50000.0,6.46,2.0,0.0,6.0,,14.0,0.0,2724,20.8,34.0,0.0,1,1988.0,10.0,1.0,0,7579,0,8,273,0,0,1,2,9
1724,6,21996.0,23.73,0.0,3.0,,,9.0,0.0,3228,38.4,14.0,0.0,1,2004.0,9.0,1.0,0,987,0,18,657,0,4,0,4,4
1725,5,56650.0,16.06,0.0,0.0,,,5.0,0.0,3360,74.7,37.0,0.0,2,2000.0,1.0,1.0,1,7228,0,18,652,0,4,0,2,4
