,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,emp_title,policy_code,zip_code,home_ownership,initial_list_status,addr_state,verification_status,pymnt_plan
2951,4,83004.0,9.14,1.0,1.0,17.0,,6.0,0.0,5713,39.7,18.0,0.0,1,2002.0,10.0,1.0,0,18,2967,4,152,4,0,37,1,0
2952,10,20245.0,8.83,0.0,1.0,44.0,,11.0,0.0,4120,5.7,18.0,0.0,2,1986.0,7.0,1.0,0,4,4227,2,304,3,0,1,0,0
2953,3,74000.0,14.98,0.0,2.0,,,13.0,0.0,19871,61.3,29.0,0.0,1,2000.0,11.0,1.0,0,2,3442,2,139,4,0,37,0,0
2954,3,49008.0,16.99,0.0,3.0,,,12.0,0.0,4337,34.1,16.0,0.0,1,1993.0,3.0,1.0,0,18,4645,4,559,4,0,42,0,0
2955,7,90000.0,15.25,0.0,5.0,,,6.0,0.0,1837,12.8,13.0,0.0,3,2002.0,5.0,1.0,0,8,4145,2,587,0,0,5,0,0
2956,2,120000.0,22.36,0.0,0.0,41.0,,39.0,0.0,5392,67.5,51.0,0.0,2,2001.0,11.0,1.0,0,2,242,3,226,0,0,27,0,0
2957,3,62304.0,17.74,1.0,0.0,16.0,,4.0,0.0,9094,91.9,13.0,0.0,1,2001.0,2.0,1.0,0,4,4941,0,44,4,0,30,0,0
2958,1,52600.0,7.35,0.0,1.0,,,13.0,0.0,3067,10.2,16.0,0.0,1,2001.0,8.0,1.0,0,12,3836,2,375,4,0,22,1,0
2959,1,55000.0,11.59,0.0,2.0,,,8.0,0.0,27062,53.1,15.0,0.0,1,2000.0,10.0,1.0,0,4,851,3,614,0,0,3,1,0
2960,10,42000.0,6.14,0.0,1.0,,,10.0,0.0,9153,36.5,26.0,0.0,2,1999.0,3.0,1.0,0,21,1724,2,416,0,0,23,1,0
2961,1,128004.0,4.13,0.0,0.0,,,12.0,0.0,5272,7.4,16.0,0.0,1,1987.0,9.0,1.0,0,4,4639,3,544,3,0,42,0,0
2962,2,75000.0,22.37,0.0,0.0,,,22.0,0.0,8950,66.3,34.0,0.0,3,2002.0,8.0,1.0,0,4,3451,2,158,4,0,7,2,0
2963,6,62699.0,22.66,0.0,2.0,,,17.0,0.0,39658,52.9,34.0,0.0,3,1996.0,9.0,1.0,0,8,5251,3,55,0,0,30,1,0
2964,7,56000.0,21.28,0.0,2.0,,,7.0,0.0,38404,90.3,18.0,0.0,3,2000.0,9.0,1.0,1,4,1832,3,375,4,0,22,1,0
2965,5,36000.0,18.9,0.0,0.0,,67.0,13.0,1.0,6968,60.1,22.0,0.0,1,1987.0,3.0,1.0,0,0,358,2,283,4,0,9,0,0
2966,5,35000.0,14.4,0.0,2.0,,,5.0,0.0,6682,31.8,12.0,0.0,2,1993.0,11.0,1.0,0,4,3019,2,11,4,0,19,2,0
2967,2,85000.0,8.06,0.0,1.0,,,11.0,0.0,9720,39.8,31.0,0.0,3,2000.0,11.0,1.0,0,4,260,3,373,0,0,22,1,0
2968,10,80000.0,1.14,0.0,0.0,,,11.0,0.0,3477,7.3,32.0,0.0,1,1987.0,7.0,1.0,0,18,6441,0,682,0,0,4,0,0
2969,7,65004.0,19.01,0.0,0.0,,,10.0,0.0,20190,74.0,27.0,0.0,1,1991.0,12.0,1.0,0,4,5007,4,560,3,0,42,0,0
2970,6,65000.0,1.94,0.0,0.0,,,5.0,0.0,3845,25.6,14.0,0.0,1,1996.0,7.0,1.0,0,4,1514,3,65,4,0,33,0,0
2971,10,101644.0,10.91,0.0,1.0,,,5.0,0.0,35282,78.3,6.0,0.0,2,2001.0,2.0,1.0,0,4,4193,1,246,4,0,10,1,0
2972,9,68000.0,13.2,0.0,0.0,,,9.0,0.0,3760,21.6,34.0,0.0,2,1998.0,9.0,1.0,0,2,6843,3,486,0,0,24,0,0
2973,2,31200.0,13.54,0.0,0.0,,,14.0,0.0,8992,79.4,19.0,0.0,1,1997.0,12.0,1.0,0,4,2383,1,249,4,0,10,2,0
2974,1,160000.0,14.57,0.0,1.0,28.0,,11.0,0.0,9520,92.4,27.0,0.0,3,2000.0,12.0,1.0,1,4,950,1,558,4,0,42,1,0
2975,1,80000.0,12.84,0.0,3.0,26.0,,7.0,0.0,8488,20.3,21.0,0.0,2,1998.0,2.0,1.0,0,4,3820,2,394,4,0,47,1,0
2976,2,52000.0,7.71,0.0,1.0,45.0,,5.0,0.0,6680,33.9,13.0,0.0,3,1997.0,2.0,1.0,0,4,6556,2,635,4,0,4,0,0
2977,7,72576.0,9.66,0.0,0.0,66.0,,7.0,0.0,15700,50.6,23.0,0.0,2,1986.0,6.0,1.0,0,18,6278,3,18,4,0,38,0,0
2978,4,64800.0,21.83,0.0,1.0,41.0,,13.0,0.0,11792,97.6,32.0,0.0,3,1990.0,1.0,1.0,0,4,1657,0,705,0,0,46,1,0
2979,6,21000.0,21.77,0.0,0.0,,,7.0,0.0,8181,85.2,12.0,0.0,3,2004.0,11.0,1.0,0,4,6450,4,584,4,0,5,0,0
2980,2,24000.0,13.4,0.0,0.0,,,9.0,0.0,1753,51.6,9.0,0.0,2,2007.0,11.0,1.0,0,4,2045,0,675,4,0,4,1,0
2981,3,78540.0,14.09,0.0,1.0,,,9.0,0.0,31288,86.0,14.0,0.0,2,2003.0,9.0,1.0,0,4,3496,0,654,0,0,4,1,0
2982,10,210000.0,13.51,0.0,1.0,,,7.0,0.0,298,1.0,11.0,0.0,3,1999.0,7.0,1.0,0,4,4639,1,679,3,0,4,1,0
2983,6,75000.0,22.32,0.0,0.0,,,17.0,0.0,21431,32.0,31.0,0.0,3,2000.0,6.0,1.0,0,4,6217,4,81,4,0,33,2,0
2984,3,125000.0,11.11,0.0,0.0,33.0,,19.0,0.0,19058,41.8,48.0,0.0,2,1995.0,5.0,1.0,0,16,4616,1,75,4,0,33,0,0
2985,8,85000.0,17.63,0.0,1.0,,106.0,15.0,1.0,20738,75.4,28.0,0.0,2,1982.0,2.0,1.0,0,8,5912,3,679,0,0,4,2,0
2986,8,50000.0,15.65,0.0,0.0,,,6.0,0.0,6405,23.7,16.0,0.0,3,1995.0,12.0,1.0,0,12,3656,3,601,0,0,49,2,0
2987,1,46080.0,11.43,0.0,3.0,43.0,,14.0,0.0,2132,13.2,31.0,0.0,1,1993.0,6.0,1.0,0,18,361,0,413,4,0,23,2,0
2988,4,42000.0,10.31,0.0,0.0,,89.0,19.0,1.0,4036,73.4,37.0,0.0,1,2001.0,12.0,1.0,1,20,1748,0,81,4,0,33,0,0
2989,3,31730.0,13.01,0.0,5.0,0.0,0.0,4.0,0.0,2294,22.9,8.0,0.0,3,1998.0,1.0,1.0,0,14,6776,1,558,4,0,42,0,0
2990,2,56000.0,1.18,0.0,2.0,45.0,,3.0,0.0,255,15.0,7.0,0.0,3,2004.0,12.0,1.0,0,21,1134,2,651,4,0,4,1,0
2991,3,75000.0,21.33,0.0,5.0,,,11.0,0.0,44320,80.6,35.0,0.0,3,1997.0,5.0,1.0,0,25,1185,4,166,4,0,20,0,0
2992,1,36000.0,18.7,0.0,1.0,,,11.0,0.0,1391,39.7,15.0,0.0,1,2007.0,3.0,1.0,0,18,6154,2,690,0,0,4,1,0
2993,2,40000.0,17.79,0.0,2.0,,,7.0,0.0,2563,6.9,14.0,0.0,1,1999.0,3.0,1.0,0,12,3120,2,47,4,0,30,0,0
2994,7,100000.0,9.6,0.0,3.0,58.0,,15.0,0.0,12710,54.9,39.0,0.0,3,2002.0,6.0,1.0,0,2,4639,4,76,4,0,33,0,0
2995,10,108000.0,8.22,0.0,0.0,,,5.0,0.0,8526,48.2,12.0,0.0,3,1998.0,5.0,1.0,0,8,3326,4,630,0,0,32,0,0
2996,10,52000.0,10.89,0.0,0.0,,,8.0,0.0,8447,50.9,19.0,0.0,3,1996.0,7.0,1.0,0,2,7595,0,705,0,0,46,0,0
2997,10,66000.0,14.44,0.0,1.0,,,6.0,0.0,20660,95.6,20.0,0.0,1,1989.0,9.0,1.0,0,21,4639,2,615,0,0,3,0,0
2998,1,67500.0,13.55,0.0,0.0,,,13.0,0.0,41154,47.1,25.0,0.0,2,1990.0,4.0,1.0,0,4,7416,2,64,4,0,33,0,0
2999,1,19200.0,20.06,0.0,0.0,41.0,,6.0,0.0,4094,55.3,8.0,0.0,1,2005.0,7.0,1.0,0,4,7371,0,695,4,0,36,1,0
3000,4,18000.0,20.2,0.0,6.0,,,12.0,0.0,1748,83.2,19.0,0.0,1,2004.0,10.0,1.0,0,6,3723,1,115,3,0,37,0,0
3001,1,52800.0,18.68,0.0,3.0,,,16.0,0.0,10936,48.3,33.0,0.0,1,2000.0,9.0,1.0,0,16,1346,1,542,4,0,42,0,0
3002,6,130000.0,7.06,0.0,1.0,27.0,,6.0,0.0,2557,28.1,16.0,0.0,3,2003.0,4.0,1.0,0,12,962,4,660,4,0,4,0,0
3003,2,36000.0,16.87,0.0,0.0,,,7.0,0.0,3803,79.2,12.0,0.0,1,2006.0,5.0,1.0,0,4,415,2,161,4,0,20,2,0
3004,2,45000.0,20.91,0.0,0.0,,,10.0,0.0,10190,80.9,17.0,0.0,3,1999.0,1.0,1.0,1,4,4639,4,242,0,0,39,1,0
3005,4,32000.0,19.05,0.0,1.0,,,11.0,0.0,10521,51.7,22.0,0.0,3,2000.0,4.0,1.0,0,2,714,0,707,4,0,46,0,0
3006,2,55000.0,7.29,0.0,5.0,,,10.0,0.0,16955,22.8,37.0,0.0,3,1991.0,11.0,1.0,0,25,853,4,63,4,0,30,1,0
3007,1,44196.0,7.96,0.0,0.0,,,9.0,0.0,12656,71.9,34.0,0.0,2,1999.0,2.0,1.0,0,4,3767,0,542,4,0,42,2,0
3008,2,38400.0,11.63,0.0,0.0,,,3.0,0.0,4861,72.6,7.0,0.0,3,2004.0,10.0,1.0,1,4,7767,2,260,4,0,10,0,0
3009,6,48000.0,12.47,0.0,0.0,,,5.0,0.0,17537,83.5,18.0,0.0,2,1995.0,7.0,1.0,0,4,5023,2,656,0,0,4,0,0
3010,1,25000.0,17.42,0.0,0.0,,,7.0,0.0,296,1.4,12.0,0.0,3,2003.0,12.0,1.0,0,18,6290,0,277,4,0,9,0,0
3011,10,54000.0,11.27,0.0,0.0,,,8.0,0.0,2058,19.8,10.0,0.0,2,1996.0,10.0,1.0,0,18,7623,1,265,0,0,9,0,0
3012,6,21996.0,7.31,0.0,2.0,,,4.0,0.0,6095,73.4,6.0,0.0,3,1998.0,9.0,1.0,0,4,6772,0,571,4,0,42,2,0
3013,10,193000.0,0.83,1.0,0.0,2.0,,3.0,0.0,4815,82.4,17.0,0.0,3,1993.0,2.0,1.0,0,18,129,0,656,0,0,4,2,0
3014,10,51600.0,0.23,0.0,3.0,,,3.0,0.0,41,0.2,6.0,0.0,1,1992.0,12.0,1.0,1,9,4813,3,57,3,0,30,0,0
3015,6,75873.0,13.36,0.0,1.0,24.0,,15.0,0.0,6101,68.6,38.0,0.0,3,1996.0,11.0,1.0,0,4,6737,4,173,0,0,44,0,0
3016,10,50004.0,10.63,1.0,0.0,19.0,,4.0,0.0,14761,77.3,24.0,0.0,3,1996.0,8.0,1.0,0,4,6816,4,607,4,0,43,0,0
3017,1,37500.0,13.73,0.0,2.0,,,5.0,0.0,417,3.2,28.0,0.0,1,1995.0,12.0,1.0,0,4,3157,1,595,4,0,5,0,0
3018,1,49140.0,0.56,0.0,2.0,,,3.0,0.0,1672,53.9,4.0,0.0,1,2006.0,1.0,1.0,0,8,4639,1,715,3,0,46,0,0
3019,9,20000.0,18.48,0.0,0.0,,,4.0,0.0,3239,49.8,5.0,0.0,1,2007.0,7.0,1.0,0,2,1921,0,660,4,0,4,0,0
3020,1,21600.0,11.11,0.0,0.0,,,8.0,0.0,1177,14.7,12.0,0.0,1,2005.0,9.0,1.0,0,4,2274,1,676,4,0,4,2,0
3021,1,42000.0,21.17,0.0,3.0,,,14.0,0.0,20323,78.8,36.0,0.0,1,2002.0,11.0,1.0,0,18,4314,4,558,4,0,42,0,0
3022,4,40452.0,9.02,0.0,0.0,,,4.0,0.0,9379,69.5,5.0,0.0,3,2002.0,9.0,1.0,0,4,4201,4,340,3,0,34,0,0
3023,8,200000.0,8.33,0.0,0.0,46.0,,8.0,0.0,106053,35.9,31.0,0.0,1,1997.0,7.0,1.0,0,12,5315,4,222,0,0,27,1,0
3024,2,34000.0,7.98,2.0,1.0,20.0,,8.0,0.0,2122,58.9,22.0,0.0,2,2003.0,12.0,1.0,0,18,1254,3,303,0,0,1,2,0
3025,1,112000.0,24.92,0.0,2.0,,,15.0,0.0,17815,73.6,37.0,0.0,3,2001.0,10.0,1.0,0,2,1798,0,457,0,0,14,1,0
3026,1,70500.0,8.19,0.0,2.0,,,8.0,0.0,11352,98.7,19.0,0.0,3,1998.0,6.0,1.0,1,14,3790,3,323,0,0,17,2,0
3027,1,140000.0,10.13,0.0,1.0,,,15.0,0.0,3991,9.5,37.0,0.0,2,2068.0,1.0,1.0,1,21,296,1,177,4,0,44,1,0
3028,2,35000.0,9.81,0.0,0.0,,,5.0,0.0,147,2.4,5.0,0.0,3,2006.0,4.0,1.0,0,18,7539,0,276,4,0,9,0,0
3029,6,44000.0,18.3,0.0,1.0,,,10.0,0.0,10155,73.9,14.0,0.0,2,1996.0,4.0,1.0,0,4,119,4,642,4,0,4,0,0
3030,2,54000.0,19.82,0.0,1.0,,,8.0,0.0,16570,89.1,26.0,0.0,1,1995.0,3.0,1.0,1,4,4730,3,239,0,0,39,0,0
3031,2,70000.0,4.27,0.0,0.0,,,2.0,0.0,514,25.7,5.0,0.0,3,1999.0,11.0,1.0,0,0,1674,3,173,4,0,44,0,0
3032,3,135000.0,13.08,0.0,0.0,24.0,,4.0,0.0,28149,93.5,20.0,0.0,3,1992.0,7.0,1.0,0,4,1809,1,64,4,0,33,1,0
3033,9,101416.0,14.07,1.0,0.0,15.0,,10.0,0.0,18213,55.5,24.0,0.0,2,1995.0,1.0,1.0,0,4,7129,4,160,0,0,20,0,0
3034,8,60000.0,12.3,0.0,2.0,,,11.0,0.0,430,14.8,24.0,0.0,3,2004.0,2.0,1.0,0,4,7496,2,678,0,0,4,2,0
3035,10,65000.0,3.66,2.0,1.0,16.0,,9.0,0.0,11132,88.3,25.0,0.0,1,1994.0,5.0,1.0,0,4,6283,2,632,4,0,32,1,0
3036,4,49000.0,20.25,0.0,1.0,24.0,,10.0,0.0,5415,77.4,53.0,0.0,2,1999.0,9.0,1.0,0,25,258,1,558,4,0,42,2,0
3037,6,86800.0,19.59,0.0,0.0,,117.0,8.0,1.0,15177,44.4,20.0,0.0,3,1989.0,6.0,1.0,0,2,1755,0,268,0,0,9,0,0
3038,1,44000.0,5.05,0.0,0.0,68.0,,7.0,0.0,5272,24.9,31.0,0.0,3,1999.0,12.0,1.0,0,8,3139,4,130,0,0,37,0,0
3039,1,66000.0,12.84,0.0,1.0,,,7.0,0.0,117958,87.0,23.0,0.0,1,1999.0,8.0,1.0,0,4,10,3,165,0,0,20,2,0
3040,5,130000.0,4.1,1.0,3.0,17.0,,7.0,0.0,4709,23.1,37.0,0.0,3,1997.0,2.0,1.0,0,10,5068,1,248,4,0,10,1,0
3041,10,88000.0,22.43,0.0,3.0,56.0,,9.0,0.0,16443,74.4,21.0,0.0,1,1988.0,6.0,1.0,0,8,2304,1,236,0,0,39,2,0
3042,5,65000.0,15.03,0.0,1.0,,,10.0,0.0,11997,21.8,30.0,0.0,1,2001.0,3.0,1.0,0,4,564,1,71,4,0,33,1,0
3043,1,96000.0,1.31,0.0,1.0,28.0,,24.0,0.0,2399,27.3,44.0,0.0,2,1997.0,11.0,1.0,0,8,3769,4,657,0,0,4,2,0
3044,4,74000.0,1.18,0.0,1.0,,,7.0,0.0,1325,7.8,25.0,0.0,3,2001.0,10.0,1.0,0,4,564,0,574,0,0,42,1,0
3045,1,63132.0,8.34,0.0,0.0,,,11.0,0.0,2035,3.9,17.0,0.0,2,1986.0,8.0,1.0,0,18,6197,4,608,0,0,43,2,0
3046,1,75000.0,20.82,0.0,0.0,,,16.0,0.0,5877,38.7,23.0,0.0,1,2004.0,4.0,1.0,0,4,916,4,173,4,0,44,1,0
3047,1,54996.0,19.68,0.0,0.0,,,16.0,0.0,8703,30.1,33.0,0.0,2,1994.0,1.0,1.0,0,18,4464,4,282,0,0,9,2,0
3048,8,16800.0,14.93,0.0,1.0,,,6.0,0.0,6109,43.9,13.0,0.0,1,2000.0,1.0,1.0,0,6,4204,1,440,4,0,14,0,0
3049,1,300000.0,6.42,0.0,3.0,29.0,,11.0,0.0,1800,75.0,52.0,0.0,2,1993.0,6.0,1.0,0,8,5548,3,50,0,0,30,1,0
3050,2,177160.0,5.11,0.0,0.0,,,18.0,0.0,23045,46.6,38.0,0.0,3,1990.0,11.0,1.0,0,2,7503,1,152,0,0,37,1,0
3051,2,62000.0,12.75,0.0,0.0,,,12.0,0.0,26594,21.9,33.0,0.0,2,1986.0,9.0,1.0,0,12,5337,4,62,0,0,30,0,0
3052,1,45000.0,13.08,0.0,0.0,,,6.0,0.0,5033,95.0,7.0,0.0,2,2006.0,7.0,1.0,0,4,4329,3,64,4,0,33,2,0
3053,10,80000.0,0.0,1.0,0.0,14.0,,6.0,0.0,0,0.0,32.0,0.0,1,1992.0,4.0,1.0,0,8,6814,0,42,0,0,6,1,0
3054,4,60000.0,16.08,0.0,0.0,,,6.0,0.0,3771,53.1,13.0,0.0,2,2001.0,7.0,1.0,0,4,425,3,284,4,0,9,0,0
3055,10,117000.0,17.39,0.0,0.0,,,16.0,0.0,64406,69.1,32.0,0.0,3,1998.0,1.0,1.0,0,14,1576,4,246,0,0,10,2,0
3056,1,29000.0,20.44,0.0,1.0,,,6.0,0.0,4206,57.6,9.0,0.0,1,1999.0,6.0,1.0,0,2,3343,0,267,0,0,9,0,0
3057,2,71500.0,13.83,0.0,1.0,,,8.0,0.0,18463,79.2,17.0,0.0,3,2003.0,3.0,1.0,0,4,6918,4,44,0,0,30,0,0
3058,4,45000.0,21.87,0.0,0.0,,,11.0,0.0,13934,87.1,18.0,0.0,2,2004.0,9.0,1.0,0,4,50,2,437,0,0,14,0,0
3059,4,48000.0,15.63,0.0,2.0,,,5.0,0.0,4129,56.6,7.0,0.0,1,2005.0,1.0,1.0,0,12,5889,0,561,4,0,42,0,0
3060,10,70600.0,3.3,0.0,1.0,52.0,,2.0,0.0,6416,77.3,13.0,0.0,2,1993.0,6.0,1.0,0,4,5565,1,703,0,0,46,0,0
3061,3,26000.0,13.29,0.0,0.0,,,6.0,0.0,11457,39.4,17.0,0.0,2,1991.0,8.0,1.0,0,4,521,0,356,0,0,34,2,0
3062,3,78000.0,17.88,1.0,2.0,10.0,,8.0,0.0,13590,65.0,45.0,0.0,2,1995.0,7.0,1.0,0,4,7470,0,424,0,0,40,2,0
3063,3,62000.0,9.41,1.0,0.0,7.0,,6.0,0.0,20976,39.1,16.0,0.0,3,1998.0,12.0,1.0,1,4,64,3,582,4,0,5,0,0
3064,10,72000.0,20.75,1.0,2.0,6.0,,8.0,0.0,3984,16.0,23.0,0.0,3,1996.0,5.0,1.0,1,4,7315,0,716,4,0,0,2,0
3065,8,37488.0,21.25,0.0,6.0,37.0,,9.0,0.0,1441,49.7,21.0,0.0,2,1997.0,6.0,1.0,0,8,3023,3,2,0,0,19,0,0
3066,3,63000.0,10.29,0.0,3.0,,,6.0,0.0,2787,30.3,10.0,0.0,3,1998.0,1.0,1.0,0,18,6321,0,695,4,0,36,0,0
3067,3,50000.0,18.91,0.0,1.0,,,7.0,0.0,17228,36.8,21.0,0.0,1,1991.0,9.0,1.0,1,4,6222,1,278,4,0,9,0,0
3068,10,33000.0,10.62,0.0,0.0,,,4.0,0.0,13531,53.1,9.0,0.0,1,2002.0,3.0,1.0,0,4,615,3,629,0,0,32,0,0
3069,5,20000.0,15.48,0.0,0.0,,,3.0,0.0,1474,64.1,5.0,0.0,1,2005.0,5.0,1.0,0,18,1358,1,650,4,0,4,0,0
3070,6,70000.0,6.91,0.0,0.0,39.0,,8.0,0.0,10362,98.2,18.0,0.0,1,1999.0,11.0,1.0,0,4,4482,0,413,0,0,23,0,0
3071,1,36000.0,17.67,0.0,0.0,,,7.0,0.0,6558,76.0,13.0,0.0,2,2006.0,2.0,1.0,0,18,717,3,687,4,0,4,2,0
3072,1,26000.0,14.4,0.0,1.0,,,5.0,0.0,11305,83.7,10.0,0.0,2,1998.0,10.0,1.0,0,2,6968,4,228,4,0,27,0,0
3073,4,30000.0,13.8,0.0,5.0,78.0,,13.0,0.0,7880,70.8,35.0,0.0,3,2000.0,9.0,1.0,0,18,1353,4,146,2,0,37,2,0
3074,10,185000.0,8.34,0.0,0.0,,,10.0,0.0,46501,79.8,17.0,0.0,1,1990.0,8.0,1.0,0,4,1720,2,148,0,0,37,1,0
3075,3,91200.0,17.95,1.0,0.0,18.0,,11.0,0.0,7133,58.3,28.0,0.0,3,1996.0,7.0,1.0,0,4,3708,1,680,4,0,4,1,0
3076,8,70000.0,13.39,0.0,2.0,53.0,,15.0,0.0,10244,61.7,43.0,0.0,3,1990.0,1.0,1.0,0,16,2362,4,701,4,0,36,0,0
3077,9,62000.0,14.98,0.0,1.0,67.0,,10.0,0.0,6808,44.5,15.0,0.0,1,2000.0,12.0,1.0,0,25,6309,4,442,0,0,14,2,0
3078,10,65000.0,7.05,0.0,0.0,,,9.0,0.0,5629,11.3,28.0,0.0,2,1995.0,11.0,1.0,0,8,3839,1,587,0,0,5,0,0
3079,1,71000.0,19.49,0.0,0.0,,,10.0,0.0,9630,22.4,15.0,0.0,2,2000.0,4.0,1.0,0,4,2802,1,249,0,0,10,1,0
3080,3,19200.0,10.81,0.0,0.0,,,6.0,0.0,5831,71.1,12.0,0.0,2,2005.0,6.0,1.0,0,12,2318,4,531,4,0,35,2,0
3081,1,148000.0,11.58,0.0,2.0,,,6.0,0.0,3823,26.3,6.0,0.0,1,2007.0,5.0,1.0,0,21,4639,1,239,4,0,39,0,0
3082,6,56000.0,4.84,0.0,1.0,73.0,,4.0,0.0,1481,14.2,10.0,0.0,3,2003.0,10.0,1.0,0,12,4639,4,436,3,0,14,0,0
3083,10,44241.6,14.92,2.0,1.0,14.0,0.0,3.0,0.0,0,0.0,17.0,0.0,2,1997.0,8.0,1.0,0,0,1017,1,277,4,0,9,0,0
3084,10,60000.0,22.9,0.0,0.0,30.0,,5.0,0.0,11214,65.9,10.0,0.0,2,2003.0,10.0,1.0,1,5,7315,1,191,4,0,44,2,0
3085,10,109908.0,24.04,0.0,0.0,,,14.0,0.0,8220,63.2,39.0,0.0,1,1988.0,4.0,1.0,1,2,7294,3,704,4,0,46,0,0
3086,4,48000.0,28.68,0.0,1.0,,,12.0,0.0,14121,46.0,20.0,0.0,3,1997.0,2.0,1.0,0,4,465,1,348,0,0,34,1,0
3087,3,144000.0,8.5,1.0,2.0,3.0,,4.0,0.0,172842,69.14,12.0,0.0,1,1999.0,8.0,1.0,0,18,6911,1,71,0,0,33,0,0
3088,1,90000.0,12.72,2.0,0.0,3.0,,15.0,0.0,11265,39.0,29.0,0.0,3,1995.0,1.0,1.0,0,12,1691,0,9,4,0,19,1,0
3089,1,126400.0,11.72,0.0,0.0,,,13.0,0.0,37252,68.9,31.0,0.0,3,1997.0,10.0,1.0,0,4,1832,4,159,0,0,44,1,0
3090,10,26000.0,23.68,0.0,1.0,71.0,,7.0,0.0,7236,43.3,12.0,0.0,3,1990.0,1.0,1.0,0,4,1571,4,187,4,0,44,0,0
3091,5,29004.0,11.01,0.0,1.0,,,6.0,0.0,8735,68.7,9.0,0.0,3,2005.0,5.0,1.0,0,18,867,2,68,4,0,33,1,0
3092,1,34928.12,21.09,0.0,1.0,,,12.0,0.0,22416,67.0,15.0,0.0,3,1996.0,11.0,1.0,0,4,48,1,671,4,0,4,2,0
3093,10,100000.0,9.31,0.0,2.0,66.0,,16.0,0.0,11818,40.2,54.0,0.0,1,1996.0,8.0,1.0,0,4,3609,0,396,0,0,47,1,0
3094,1,26400.0,11.32,0.0,1.0,,,8.0,0.0,6992,56.8,18.0,0.0,2,2004.0,2.0,1.0,0,14,2258,2,62,3,0,30,0,0
3095,6,36000.0,26.93,0.0,0.0,,,8.0,0.0,2777,21.1,14.0,0.0,1,2004.0,11.0,1.0,1,18,3761,3,683,4,0,4,0,0
3096,0,8280.0,8.12,0.0,0.0,34.0,,4.0,0.0,1921,14.8,10.0,0.0,3,1993.0,1.0,1.0,0,2,4639,2,234,4,0,27,0,0
3097,9,33800.0,17.82,0.0,0.0,53.0,,7.0,0.0,18394,54.4,21.0,0.0,2,1998.0,12.0,1.0,0,2,3748,0,241,0,0,39,2,0
3098,3,13440.0,10.45,0.0,0.0,,,5.0,0.0,4136,12.9,5.0,0.0,2,2000.0,11.0,1.0,0,4,4862,3,401,4,0,47,0,0
3099,1,22500.0,27.73,0.0,1.0,0.0,0.0,3.0,0.0,1597,88.7,5.0,0.0,2,2000.0,3.0,1.0,0,4,4639,3,666,3,0,4,0,0
3100,4,41000.0,1.26,0.0,0.0,,,3.0,0.0,1978,12.4,9.0,0.0,3,1998.0,9.0,1.0,1,8,3244,4,650,4,0,4,1,0
3101,1,38000.0,19.64,0.0,1.0,,,9.0,0.0,6472,53.5,11.0,0.0,2,2003.0,10.0,1.0,0,4,3512,4,635,4,0,4,1,0
3102,4,96000.0,4.64,0.0,1.0,,,9.0,0.0,3214,8.9,25.0,0.0,2,2003.0,9.0,1.0,0,8,1971,1,273,0,0,9,0,0
3103,2,36400.0,12.82,0.0,1.0,,,12.0,0.0,19208,62.0,18.0,0.0,2,1980.0,1.0,1.0,0,2,7778,4,703,4,0,46,1,0
3104,10,86000.0,12.28,0.0,1.0,,,10.0,0.0,24884,53.7,24.0,0.0,3,1998.0,12.0,1.0,0,4,4860,2,441,0,0,14,1,0
3105,5,180000.0,5.17,0.0,0.0,,,12.0,0.0,8341,19.8,24.0,0.0,3,1995.0,4.0,1.0,0,8,4639,1,559,0,0,42,1,0
3106,3,69780.0,4.06,0.0,1.0,,,10.0,0.0,5307,12.8,17.0,0.0,1,2003.0,5.0,1.0,0,4,3373,0,674,4,0,4,0,0
3107,6,116000.0,21.83,0.0,3.0,,,8.0,0.0,12991,42.7,21.0,0.0,2,1996.0,9.0,1.0,0,21,4639,0,290,0,0,1,1,0
3108,6,110000.0,5.47,0.0,0.0,,,10.0,0.0,11992,64.3,29.0,0.0,2,2001.0,3.0,1.0,0,2,1379,0,687,0,0,4,0,0
3109,10,48500.0,2.72,0.0,1.0,35.0,,7.0,0.0,3273,69.6,19.0,0.0,3,2000.0,8.0,1.0,1,4,3865,4,45,0,0,30,1,0
3110,10,60000.0,9.46,0.0,2.0,28.0,,13.0,0.0,16326,41.0,30.0,0.0,2,1995.0,3.0,1.0,1,4,7358,2,674,4,0,4,1,0
3111,1,100000.0,2.96,1.0,10.0,20.0,,8.0,0.0,5212,13.2,16.0,0.0,2,1987.0,10.0,1.0,0,2,2840,2,150,4,0,37,1,0
3112,10,68800.0,13.87,0.0,1.0,,,13.0,0.0,10047,30.9,46.0,0.0,2,1986.0,8.0,1.0,0,0,3519,2,472,0,0,24,0,0
3113,1,95000.0,12.13,0.0,0.0,,,9.0,0.0,13105,43.7,27.0,0.0,1,1998.0,9.0,1.0,0,4,4639,1,247,0,0,10,1,0
3114,5,58000.0,11.86,0.0,2.0,30.0,,7.0,0.0,2293,6.1,18.0,0.0,1,2000.0,4.0,1.0,0,0,6923,3,687,4,0,4,0,0
