,is_bad,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,cr_line_yrs,cr_line_mths
835,1,2,rent,42000.0,not verified,n,major purchase,190xx,pa,4.46,0.0,0.0,0.0,119,7.0,0,5626,26.9,9.0,f,2,pc2,2004.0,11
836,0,10,rent,45000.0,verified - income,n,small business,926xx,ca,0.32,0.0,0.0,0.0,119,5.0,0,589,3.8,8.0,f,2,pc4,2002.0,2
837,1,2,own,115000.0,not verified,n,debt consolidation,103xx,ny,16.53,0.0,0.0,0.0,119,12.0,0,100385,22.2,18.0,f,2,pc2,1993.0,4
838,0,2,rent,47000.0,verified - income source,n,debt consolidation,287xx,nc,6.08,0.0,0.0,0.0,119,3.0,0,3845,22.6,13.0,f,1,pc1,1998.0,1
839,0,2,mortgage,62700.0,verified - income,n,small business,327xx,fl,6.68,0.0,7.0,0.0,119,10.0,0,7657,21.2,11.0,f,3,pc5,2002.0,11
840,0,1,mortgage,55000.0,not verified,n,other,322xx,fl,9.77,0.0,3.0,52.0,119,7.0,0,1083,77.4,15.0,f,1,pc1,1995.0,4
841,0,5,mortgage,48000.0,not verified,n,other,534xx,wi,5.2,0.0,2.0,72.0,119,9.0,0,2214,28.8,25.0,f,1,pc3,2002.0,9
842,0,5,rent,54150.0,not verified,n,debt consolidation,913xx,ca,17.24,0.0,1.0,71.0,119,11.0,0,10643,71.9,19.0,f,2,pc4,2000.0,11
843,0,5,rent,66504.0,verified - income,n,debt consolidation,953xx,ca,12.88,0.0,1.0,30.0,38,6.0,1,9978,95.0,15.0,f,3,pc5,1990.0,8
844,0,2,rent,30000.0,not verified,n,credit card,871xx,nm,11.68,0.0,0.0,71.0,119,5.0,0,4621,45.8,20.0,f,1,pc4,1990.0,5
845,0,1,mortgage,48000.0,verified - income,n,small business,481xx,mi,5.45,0.0,1.0,0.0,119,10.0,0,1548,2.8,47.0,f,2,pc4,1987.0,7
846,0,5,rent,36000.0,verified - income source,n,moving,104xx,ny,3.13,0.0,2.0,0.0,119,3.0,0,0,0.0,3.0,f,3,pc1,2005.0,12
847,0,2,rent,35220.0,verified - income source,n,major purchase,811xx,co,14.07,0.0,1.0,0.0,119,7.0,0,10950,51.2,21.0,f,3,pc3,1999.0,10
848,0,1,rent,49400.0,verified - income,n,credit card,752xx,tx,15.64,0.0,1.0,0.0,119,7.0,0,31333,49.0,44.0,f,2,pc5,2000.0,10
849,0,2,rent,55000.0,verified - income source,n,wedding,282xx,nc,11.91,0.0,0.0,36.0,119,14.0,0,7118,38.1,21.0,f,3,pc4,2005.0,4
850,0,4,rent,64000.0,verified - income,n,debt consolidation,600xx,il,24.88,0.0,1.0,0.0,119,9.0,0,30803,84.4,17.0,f,2,pc3,1981.0,4
851,0,1,rent,48956.0,verified - income source,n,moving,750xx,tx,20.17,0.0,0.0,0.0,119,22.0,0,8334,41.9,40.0,f,2,pc2,2004.0,8
852,0,10,rent,55272.0,not verified,n,major purchase,981xx,wa,11.05,0.0,0.0,0.0,119,7.0,0,545,1.3,13.0,f,1,pc5,1995.0,6
853,1,2,rent,12000.0,not verified,n,medical,611xx,il,11.7,0.0,3.0,0.0,119,5.0,0,194,1.8,6.0,f,1,pc2,2007.0,7
854,0,8,mortgage,70000.0,not verified,n,debt consolidation,081xx,nj,11.95,0.0,1.0,28.0,119,10.0,0,10530,59.5,21.0,f,3,pc2,1999.0,12
855,0,3,mortgage,124200.0,not verified,n,other,806xx,co,28.29,0.0,0.0,0.0,119,15.0,0,73943,98.1,38.0,f,1,pc4,1990.0,12
856,0,1,mortgage,45600.0,not verified,n,credit card,152xx,pa,7.53,0.0,0.0,0.0,119,5.0,0,1042,15.8,23.0,f,1,pc2,1994.0,3
857,0,10,rent,95000.0,verified - income,n,debt consolidation,112xx,ny,4.74,0.0,0.0,0.0,119,10.0,0,14305,47.5,22.0,f,3,pc5,2000.0,9
858,0,10,mortgage,25200.0,not verified,n,debt consolidation,010xx,ma,4.86,0.0,0.0,80.0,119,5.0,0,4346,17.4,25.0,f,1,pc2,1994.0,5
859,0,4,mortgage,92496.0,not verified,n,other,223xx,va,20.9,0.0,0.0,0.0,119,14.0,0,39608,89.1,40.0,f,2,pc5,1988.0,1
860,0,5,rent,45840.0,verified - income,n,debt consolidation,117xx,ny,7.15,0.0,0.0,44.0,119,12.0,0,5901,56.9,33.0,f,2,pc1,1996.0,2
861,0,2,mortgage,350000.0,verified - income source,n,home improvement,068xx,ct,12.95,1.0,0.0,11.0,119,18.0,0,75210,43.4,30.0,f,2,pc1,1991.0,1
862,0,4,rent,82150.0,verified - income,n,credit card,100xx,ny,6.19,0.0,0.0,0.0,119,6.0,0,4604,49.0,19.0,f,3,pc4,2002.0,10
863,0,6,rent,92000.0,not verified,n,small business,208xx,md,1.53,0.0,1.0,34.0,0,4.0,0,4569,56.4,7.0,f,2,pc2,1997.0,11
864,0,2,rent,201400.0,verified - income source,n,debt consolidation,200xx,dc,11.88,0.0,0.0,0.0,119,13.0,0,19458,92.3,13.0,f,2,pc1,2005.0,4
865,0,10,mortgage,305000.0,verified - income,n,home improvement,021xx,ma,3.91,2.0,1.0,4.0,119,6.0,0,185,18.5,23.0,f,1,pc3,1994.0,12
866,0,2,rent,43812.0,not verified,n,debt consolidation,945xx,ca,10.9,0.0,0.0,0.0,119,4.0,0,4660,97.1,6.0,f,2,pc2,2004.0,12
867,1,2,rent,36288.0,verified - income,n,small business,303xx,ga,22.42,0.0,1.0,0.0,119,11.0,0,8772,56.2,15.0,f,3,pc5,2001.0,2
868,0,2,own,33000.0,not verified,n,debt consolidation,070xx,nj,14.58,0.0,0.0,0.0,119,6.0,0,5763,60.7,8.0,f,1,pc2,2004.0,8
869,1,2,own,56000.0,not verified,n,small business,060xx,ct,13.26,0.0,2.0,65.0,103,14.0,1,18136,84.7,23.0,f,1,pc4,1978.0,6
870,0,1,rent,25000.0,not verified,n,credit card,076xx,nj,20.45,0.0,0.0,0.0,119,5.0,0,5522,65.0,7.0,f,2,pc3,2000.0,3
871,1,2,rent,41000.0,not verified,n,debt consolidation small business,337xx,fl,14.84,0.0,0.0,79.0,119,7.0,0,1451,31.5,16.0,f,1,pc3,2000.0,10
872,0,4,own,50460.8,not verified,n,debt consolidation,941xx,ca,22.45,0.0,1.0,0.0,119,5.0,0,3838,42.6,8.0,f,2,pc4,2001.0,11
873,0,10,mortgage,50000.0,verified - income,n,debt consolidation,254xx,wv,24.12,0.0,2.0,0.0,119,14.0,0,16205,73.7,52.0,f,1,pc4,1998.0,8
874,0,10,mortgage,67000.0,not verified,n,home improvement,063xx,ct,13.65,0.0,1.0,49.0,119,13.0,0,11325,43.9,27.0,f,3,pc4,1992.0,3
875,0,2,rent,32004.0,not verified,n,debt consolidation,701xx,la,14.62,0.0,0.0,0.0,119,14.0,0,6193,61.9,38.0,f,3,pc5,2003.0,10
876,0,3,rent,95000.0,verified - income source,n,credit card,331xx,fl,6.71,0.0,1.0,76.0,119,5.0,0,4165,74.4,22.0,f,1,pc3,1996.0,2
877,1,2,rent,15000.0,not verified,n,major purchase,130xx,ny,0.0,2.0,0.0,7.0,119,5.0,0,0,0.0,6.0,f,3,pc5,2007.0,4
878,1,2,mortgage,40000.0,verified - income source,n,debt consolidation,109xx,ny,18.3,0.0,0.0,0.0,119,7.0,0,26778,58.7,19.0,f,2,pc4,1999.0,3
879,0,3,mortgage,240000.0,verified - income source,n,home improvement,450xx,oh,7.13,1.0,0.0,22.0,119,13.0,0,7122,57.0,34.0,f,3,pc5,2000.0,4
880,0,2,rent,42000.0,verified - income,n,debt consolidation,871xx,nm,24.57,0.0,0.0,0.0,119,10.0,0,9681,78.7,24.0,f,2,pc1,2002.0,9
881,0,10,mortgage,95030.0,verified - income,n,other,320xx,fl,27.4,0.0,7.0,0.0,119,15.0,0,66423,40.5,38.0,f,3,pc2,1989.0,3
882,1,3,rent,17600.0,verified - income source,n,other,027xx,ma,13.7,2.0,2.0,18.0,119,9.0,0,2337,40.3,18.0,f,3,pc3,2006.0,12
883,0,8,rent,57720.0,not verified,n,debt consolidation,606xx,il,5.3,0.0,1.0,72.0,119,6.0,0,14722,70.1,16.0,f,3,pc4,1997.0,12
884,0,2,rent,48000.0,not verified,n,credit card,606xx,il,8.4,0.0,1.0,30.0,119,6.0,0,9168,77.7,17.0,f,1,pc5,1999.0,11
885,0,1,rent,55000.0,verified - income source,n,wedding,606xx,il,8.79,3.0,1.0,9.0,119,19.0,0,141,9.4,38.0,f,2,pc3,2003.0,10
886,0,4,rent,72700.0,verified - income,n,credit card,554xx,mn,12.5,0.0,1.0,54.0,119,10.0,0,15472,85.5,12.0,f,1,pc2,1999.0,10
887,1,3,mortgage,50000.0,verified - income source,n,small business,342xx,fl,7.92,0.0,1.0,0.0,119,6.0,0,5918,98.6,17.0,f,1,pc1,1997.0,12
888,0,5,mortgage,61657.0,verified - income,n,debt consolidation,922xx,ca,19.03,0.0,0.0,0.0,115,8.0,1,8130,84.7,12.0,f,2,pc4,1997.0,12
889,0,2,rent,143000.0,verified - income source,n,wedding,108xx,ny,13.93,0.0,1.0,0.0,119,11.0,0,8470,19.7,33.0,f,2,pc5,1999.0,5
890,1,3,own,72000.0,not verified,n,car,211xx,md,5.12,0.0,0.0,0.0,0,2.0,0,14653,95.1,8.0,f,3,pc2,2002.0,9
891,0,10,mortgage,75000.0,not verified,n,credit card,313xx,ga,23.92,0.0,0.0,0.0,119,8.0,0,13236,61.3,26.0,f,1,pc2,1997.0,2
892,0,2,mortgage,60000.0,verified - income source,n,debt consolidation,212xx,md,9.82,0.0,0.0,0.0,119,7.0,0,7540,72.5,20.0,f,2,pc5,2000.0,12
893,0,1,mortgage,110000.0,verified - income source,n,debt consolidation,425xx,ky,8.38,0.0,0.0,0.0,119,36.0,0,10564,19.3,63.0,f,1,pc5,1996.0,1
894,0,5,rent,55000.0,verified - income,n,debt consolidation,075xx,nj,15.4,0.0,6.0,0.0,119,7.0,0,2134,15.6,29.0,f,3,pc4,1998.0,6
895,1,3,mortgage,180952.0,not verified,n,home improvement,330xx,fl,4.26,0.0,2.0,0.0,119,12.0,0,31141,0.4,28.0,f,2,pc3,1995.0,12
896,0,1,rent,40000.0,not verified,n,other,100xx,ny,5.67,0.0,0.0,0.0,119,12.0,0,6937,96.3,28.0,f,3,pc2,1999.0,9
897,1,10,rent,100800.0,verified - income source,n,debt consolidation small business,852xx,az,17.83,0.0,2.0,0.0,119,6.0,0,10065,94.1,12.0,f,1,pc3,1988.0,6
898,0,9,mortgage,123000.0,verified - income,n,credit card,707xx,la,18.45,0.0,2.0,0.0,104,14.0,1,30690,64.2,35.0,f,3,pc3,1997.0,10
899,0,8,mortgage,131000.0,not verified,n,small business,220xx,va,15.16,0.0,0.0,33.0,119,8.0,0,134025,67.9,16.0,f,3,pc4,1987.0,5
900,0,5,rent,24000.0,verified - income source,n,debt consolidation,917xx,ca,21.95,0.0,1.0,0.0,119,2.0,0,16905,62.8,10.0,f,1,pc2,2003.0,11
901,0,4,mortgage,60000.0,verified - income,n,credit card,920xx,ca,11.98,0.0,1.0,0.0,119,8.0,0,19626,80.8,13.0,f,1,pc5,2005.0,7
902,0,1,rent,66000.0,verified - income,n,credit card,064xx,ct,18.95,0.0,0.0,31.0,119,10.0,0,26220,68.5,21.0,f,2,pc5,1999.0,9
903,0,8,rent,31200.0,not verified,n,debt consolidation,070xx,nj,1.92,0.0,0.0,51.0,119,13.0,0,814,3.8,15.0,f,3,pc1,1993.0,2
904,0,10,mortgage,60000.0,not verified,n,car,871xx,nm,22.88,0.0,0.0,65.0,119,9.0,0,19127,61.5,29.0,f,2,pc1,1992.0,11
905,0,4,rent,26400.0,not verified,n,debt consolidation,921xx,ca,9.14,0.0,0.0,0.0,119,5.0,0,7414,20.3,5.0,f,2,pc3,1992.0,6
906,0,1,rent,37850.0,not verified,n,house,750xx,tx,13.22,0.0,1.0,0.0,119,5.0,0,2579,35.8,5.0,f,1,pc3,2001.0,3
907,0,1,mortgage,45000.0,verified - income,n,debt consolidation,301xx,ga,16.51,0.0,1.0,0.0,119,12.0,0,6661,7.7,31.0,f,2,pc2,1996.0,10
908,0,1,rent,28800.0,not verified,n,debt consolidation,981xx,wa,14.92,0.0,0.0,0.0,119,7.0,0,7054,91.6,12.0,f,2,pc3,2001.0,11
909,0,2,mortgage,41000.0,verified - income,n,debt consolidation,804xx,co,14.25,0.0,1.0,0.0,119,14.0,0,18692,62.5,32.0,f,1,pc1,2003.0,3
910,0,5,mortgage,83000.0,verified - income source,n,home improvement,021xx,ma,7.37,0.0,0.0,0.0,119,16.0,0,15209,11.9,39.0,f,2,pc5,1997.0,3
911,0,3,mortgage,395000.0,verified - income source,n,debt consolidation,331xx,fl,5.38,0.0,2.0,0.0,119,7.0,0,27133,84.0,18.0,f,2,pc5,1994.0,8
912,0,1,rent,26280.0,verified - income,n,credit card,200xx,dc,18.26,0.0,1.0,0.0,119,3.0,0,7912,90.9,6.0,f,2,pc5,2000.0,1
913,0,10,mortgage,45000.0,not verified,n,debt consolidation,131xx,ny,22.48,1.0,0.0,21.0,119,16.0,0,13281,56.3,24.0,f,1,pc3,2000.0,11
914,0,9,mortgage,60000.0,not verified,n,debt consolidation,292xx,sc,24.8,0.0,1.0,0.0,119,25.0,0,17353,45.4,45.0,f,1,pc1,1973.0,12
915,0,10,mortgage,104004.0,verified - income,n,major purchase,236xx,va,21.63,1.0,0.0,13.0,119,12.0,0,25042,49.7,32.0,f,3,pc2,1993.0,8
916,0,9,rent,92341.0,verified - income,n,debt consolidation,200xx,dc,17.41,0.0,0.0,0.0,119,6.0,0,1502,40.6,21.0,f,1,pc4,1994.0,12
917,0,10,own,140000.0,not verified,n,major purchase,921xx,ca,14.33,0.0,0.0,0.0,119,10.0,0,346,0.7,16.0,f,3,pc3,1977.0,12
918,0,9,mortgage,46000.0,not verified,n,home improvement,550xx,mn,22.51,0.0,0.0,0.0,119,12.0,0,39413,51.5,29.0,f,1,pc5,1993.0,8
919,0,10,mortgage,63000.0,verified - income,n,credit card,711xx,la,8.04,0.0,0.0,0.0,119,9.0,0,12837,27.8,24.0,f,2,pc5,1999.0,5
920,0,10,mortgage,110000.0,not verified,n,debt consolidation,410xx,ky,18.62,0.0,3.0,0.0,119,20.0,0,68030,82.7,52.0,f,2,pc2,1991.0,1
921,1,3,own,36000.0,not verified,n,debt consolidation,283xx,nc,2.73,0.0,0.0,0.0,0,5.0,0,2353,12.4,7.0,f,1,pc3,2001.0,1
922,0,5,rent,78000.0,not verified,n,other,100xx,ny,6.23,0.0,2.0,79.0,119,6.0,0,6641,77.0,15.0,f,1,pc1,1998.0,6
923,0,1,rent,50000.0,not verified,n,debt consolidation,080xx,nj,16.68,0.0,1.0,0.0,119,7.0,0,5759,80.0,27.0,f,3,pc1,2004.0,11
924,0,0,own,16000.0,verified - income source,n,house,630xx,mo,1.88,0.0,2.0,0.0,119,4.0,0,324,1.7,7.0,f,1,pc1,1999.0,9
925,0,10,rent,26100.0,verified - income,n,major purchase,780xx,tx,22.99,0.0,3.0,36.0,119,6.0,0,2639,38.8,32.0,f,1,pc2,1996.0,10
926,0,10,mortgage,55704.0,not verified,n,home improvement,323xx,fl,11.09,0.0,3.0,0.0,119,10.0,0,25731,46.7,14.0,f,3,pc1,1993.0,5
927,0,1,mortgage,55000.0,verified - income source,n,home improvement,193xx,pa,19.11,0.0,1.0,0.0,119,12.0,0,7785,80.3,24.0,f,1,pc3,1999.0,3
928,0,2,rent,49152.0,not verified,n,debt consolidation,945xx,ca,16.58,0.0,0.0,0.0,119,10.0,0,9898,17.6,14.0,f,3,pc2,2003.0,4
929,0,0,mortgage,52000.0,not verified,n,debt consolidation,356xx,al,4.5,0.0,2.0,0.0,119,12.0,0,5331,32.5,23.0,f,2,pc4,1997.0,6
930,0,4,mortgage,55000.0,not verified,n,credit card,831xx,wy,11.74,0.0,2.0,39.0,119,7.0,0,11195,76.2,33.0,f,3,pc3,1998.0,6
931,0,3,mortgage,65000.0,verified - income,n,debt consolidation,483xx,mi,27.99,0.0,0.0,0.0,119,10.0,0,36381,47.0,34.0,f,2,pc1,2001.0,10
932,0,7,mortgage,28800.0,not verified,n,car,296xx,sc,7.71,0.0,0.0,0.0,85,4.0,1,3955,29.3,12.0,f,3,pc3,1999.0,6
933,0,10,mortgage,168000.0,not verified,n,home improvement,031xx,nh,6.39,0.0,0.0,77.0,119,7.0,0,3936,53.9,14.0,f,2,pc4,2001.0,10
934,1,3,mortgage,75000.0,verified - income,n,small business,724xx,ar,15.47,0.0,1.0,0.0,111,17.0,1,9323,50.4,43.0,f,2,pc4,1999.0,9
935,0,1,own,74000.0,verified - income source,n,credit card,100xx,ny,14.5,0.0,0.0,0.0,119,19.0,0,21086,42.4,34.0,f,2,pc5,2000.0,11
936,0,10,mortgage,24000.0,not verified,n,educational,290xx,sc,18.75,0.0,4.0,0.0,119,10.0,0,0,0.0,16.0,f,3,pc3,1981.0,4
937,0,1,rent,38000.0,not verified,n,car,549xx,wi,10.99,0.0,1.0,0.0,119,5.0,0,2664,34.2,7.0,f,3,pc5,2000.0,7
938,0,10,mortgage,52500.0,not verified,n,debt consolidation,980xx,wa,12.21,0.0,0.0,0.0,119,11.0,0,34506,55.8,17.0,f,1,pc3,1997.0,11
939,1,2,rent,12000.0,verified - income source,n,other,191xx,pa,0.0,0.0,0.0,33.0,119,7.0,0,0,0.0,13.0,f,3,pc4,2006.0,5
940,0,10,mortgage,30000.0,verified - income,n,debt consolidation,354xx,al,12.68,0.0,0.0,0.0,119,3.0,0,2206,16.1,17.0,f,3,pc5,2000.0,11
941,0,10,rent,19632.0,not verified,n,other,975xx,or,16.32,0.0,1.0,0.0,119,4.0,0,6191,72.0,7.0,f,2,pc4,2003.0,4
942,0,5,rent,95000.0,not verified,n,small business,100xx,ny,0.13,0.0,1.0,0.0,0,1.0,0,327,21.8,1.0,f,2,pc2,2007.0,3
943,0,3,rent,60000.0,verified - income source,n,credit card,928xx,ca,7.1,0.0,0.0,48.0,119,8.0,0,7612,62.4,27.0,f,3,pc3,1998.0,12
944,1,2,rent,48000.0,verified - income,n,debt consolidation,631xx,mo,20.55,0.0,0.0,29.0,104,6.0,1,3996,97.5,27.0,f,1,pc5,1996.0,2
945,0,4,rent,46000.0,not verified,n,debt consolidation,100xx,ny,7.33,0.0,1.0,44.0,119,6.0,0,3872,49.6,29.0,f,1,pc1,1996.0,2
946,1,2,mortgage,105000.0,verified - income,n,wedding,619xx,il,16.27,0.0,3.0,0.0,119,10.0,0,17215,66.6,33.0,f,2,pc2,1993.0,11
947,0,7,own,48279.6,not verified,n,other,200xx,dc,3.85,0.0,0.0,0.0,119,6.0,0,2628,61.1,6.0,f,1,pc3,1998.0,12
948,1,2,own,18000.0,not verified,n,other,309xx,ga,13.8,0.0,0.0,0.0,119,4.0,0,9794,75.9,4.0,f,2,pc2,2001.0,2
949,0,3,rent,42552.0,not verified,n,other,853xx,az,21.01,0.0,1.0,0.0,119,9.0,0,10893,57.0,11.0,f,1,pc2,2006.0,12
950,0,8,mortgage,30000.0,verified - income,n,home improvement,705xx,la,11.84,0.0,0.0,0.0,119,8.0,0,2062,14.2,19.0,f,3,pc5,2003.0,4
951,1,2,rent,30000.0,verified - income,n,educational small business,296xx,sc,10.56,0.0,3.0,31.0,119,8.0,0,716,5.4,11.0,f,3,pc3,2000.0,5
952,0,3,rent,48000.0,not verified,n,debt consolidation,303xx,ga,25.65,1.0,1.0,13.0,119,13.0,0,13055,43.5,19.0,f,1,pc4,1997.0,10
953,0,1,rent,32000.0,not verified,n,debt consolidation,752xx,tx,19.95,0.0,0.0,0.0,119,11.0,0,4901,30.3,23.0,f,2,pc1,2000.0,12
954,0,10,mortgage,108060.0,not verified,n,credit card,611xx,il,7.7,0.0,2.0,73.0,119,11.0,0,70524,60.4,31.0,f,2,pc1,2000.0,8
955,0,4,mortgage,72000.0,verified - income,n,debt consolidation,356xx,al,14.97,0.0,0.0,39.0,119,7.0,0,11477,83.8,29.0,f,2,pc2,1996.0,6
956,0,3,mortgage,66000.0,verified - income,n,debt consolidation,327xx,fl,8.96,0.0,0.0,0.0,119,12.0,0,16547,42.9,17.0,f,3,pc1,1996.0,12
957,0,1,rent,85000.0,verified - income,n,debt consolidation,100xx,ny,5.32,0.0,0.0,0.0,119,12.0,0,57387,31.0,21.0,f,3,pc3,1988.0,9
958,0,1,mortgage,95000.0,verified - income,n,debt consolidation,760xx,tx,25.23,0.0,0.0,0.0,98,18.0,1,7252,11.8,33.0,f,2,pc5,2001.0,4
959,1,10,own,40800.0,not verified,n,moving,923xx,ca,16.06,0.0,1.0,0.0,119,6.0,0,4159,92.4,6.0,f,1,pc1,2004.0,10
960,0,5,mortgage,60000.0,not verified,n,debt consolidation,948xx,ca,16.92,0.0,0.0,36.0,119,11.0,0,5113,52.7,18.0,f,2,pc4,2002.0,10
961,0,5,mortgage,120000.0,verified - income source,n,major purchase,088xx,nj,7.52,0.0,0.0,57.0,119,12.0,0,11781,37.9,21.0,f,3,pc4,2003.0,3
962,0,1,rent,28800.0,not verified,n,other,936xx,ca,12.42,0.0,1.0,0.0,119,4.0,0,8765,95.3,7.0,f,1,pc2,2003.0,10
963,0,3,rent,36000.0,verified - income source,n,debt consolidation,910xx,ca,20.73,0.0,0.0,0.0,119,6.0,0,2257,29.7,20.0,f,1,pc1,2000.0,9
964,0,10,mortgage,65000.0,verified - income,n,small business,207xx,md,0.48,0.0,1.0,45.0,119,8.0,0,514,22.3,23.0,f,3,pc5,1995.0,6
965,0,10,mortgage,70000.0,verified - income source,n,debt consolidation,442xx,oh,22.37,0.0,2.0,0.0,119,16.0,0,29318,55.4,48.0,f,3,pc3,1992.0,8
966,0,10,rent,55259.0,verified - income source,n,debt consolidation,404xx,ky,22.96,1.0,0.0,6.0,119,6.0,0,5052,85.6,19.0,f,2,pc1,1999.0,6
967,0,6,mortgage,61800.0,not verified,n,debt consolidation,023xx,ma,18.64,0.0,1.0,0.0,119,11.0,0,58930,63.4,30.0,f,1,pc3,1998.0,5
968,0,10,mortgage,58000.0,verified - income,n,debt consolidation,290xx,sc,15.54,0.0,0.0,0.0,119,10.0,0,18605,65.7,21.0,f,2,pc3,1986.0,11
969,0,7,rent,88000.0,verified - income,n,house,480xx,mi,13.23,0.0,0.0,44.0,119,10.0,0,2042,20.2,36.0,f,3,pc3,1991.0,5
970,0,7,rent,32640.0,verified - income source,n,debt consolidation,037xx,nh,14.08,1.0,0.0,11.0,119,8.0,0,274,5.6,24.0,f,2,pc2,1998.0,10
971,0,2,own,48000.0,verified - income,n,debt consolidation,917xx,ca,9.5,0.0,0.0,0.0,119,6.0,0,2587,95.8,12.0,f,2,pc4,1999.0,10
972,0,3,rent,72000.0,verified - income,n,debt consolidation,921xx,ca,20.62,0.0,0.0,78.0,119,7.0,0,41897,80.3,21.0,f,1,pc5,1990.0,11
973,0,10,mortgage,175000.0,not verified,n,home improvement,229xx,va,9.38,0.0,0.0,30.0,119,6.0,0,3829,76.6,17.0,f,1,pc3,1999.0,9
974,0,6,mortgage,85000.0,verified - income,n,debt consolidation,972xx,or,20.48,0.0,0.0,0.0,119,10.0,0,25429,45.8,16.0,f,3,pc1,2000.0,10
975,0,1,rent,32000.0,verified - income,n,debt consolidation,770xx,tx,12.71,0.0,0.0,0.0,119,14.0,0,10744,45.9,30.0,f,1,pc1,2000.0,7
976,0,1,mortgage,50000.0,not verified,n,small business,077xx,nj,0.6,0.0,5.0,55.0,119,11.0,0,1306,14.4,36.0,f,1,pc3,1995.0,7
977,0,3,rent,38400.0,verified - income source,n,debt consolidation,112xx,ny,17.41,0.0,1.0,0.0,119,7.0,0,4388,95.7,19.0,f,2,pc5,1997.0,1
978,0,10,mortgage,200000.0,verified - income source,n,home improvement,021xx,ma,0.0,0.0,3.0,0.0,119,6.0,0,0,0.0,14.0,f,3,pc4,1988.0,2
979,0,4,mortgage,60000.0,verified - income,n,debt consolidation,750xx,tx,17.46,0.0,0.0,0.0,119,14.0,0,12841,55.4,27.0,f,2,pc2,1999.0,8
980,0,5,rent,31200.0,verified - income source,n,debt consolidation,103xx,ny,15.08,0.0,1.0,0.0,119,9.0,0,13788,75.8,15.0,f,2,pc5,2002.0,11
981,0,2,rent,40000.0,verified - income source,n,debt consolidation,550xx,mn,18.6,0.0,0.0,0.0,119,10.0,0,0,0.0,27.0,f,1,pc1,2002.0,8
982,0,4,mortgage,218000.0,verified - income,n,major purchase,606xx,il,6.74,0.0,0.0,0.0,92,11.0,1,9521,35.6,16.0,f,2,pc1,1990.0,6
983,1,2,rent,37516.8,verified - income source,n,debt consolidation,956xx,ca,17.85,1.0,0.0,14.0,119,5.0,0,12553,79.4,14.0,f,1,pc5,1994.0,10
984,0,10,mortgage,65000.0,verified - income,n,debt consolidation,983xx,wa,14.1,0.0,0.0,0.0,119,12.0,0,23916,67.6,46.0,f,3,pc5,1993.0,6
985,0,5,rent,53000.0,verified - income source,n,vacation,194xx,pa,4.37,0.0,3.0,50.0,119,6.0,0,2124,28.2,10.0,f,3,pc4,2006.0,9
986,1,2,rent,67000.0,not verified,n,debt consolidation,065xx,ct,8.17,0.0,1.0,0.0,119,15.0,0,18147,16.7,28.0,f,1,pc4,1993.0,11
987,1,2,rent,30000.0,not verified,n,debt consolidation,350xx,al,6.2,0.0,0.0,0.0,119,5.0,0,3622,43.1,6.0,f,3,pc4,2006.0,12
988,0,10,rent,57000.0,verified - income,n,medical,600xx,il,10.38,0.0,2.0,0.0,119,11.0,0,13223,91.2,11.0,f,2,pc3,1977.0,10
989,0,3,rent,155000.0,verified - income source,n,debt consolidation,945xx,ca,5.98,0.0,1.0,75.0,119,7.0,0,6974,25.6,36.0,f,3,pc1,2000.0,7
990,0,7,mortgage,84000.0,not verified,n,home improvement,432xx,oh,15.26,0.0,0.0,0.0,119,11.0,0,14164,63.0,23.0,f,3,pc5,1997.0,11
991,0,5,rent,60000.0,not verified,n,debt consolidation,300xx,ga,6.8,0.0,4.0,0.0,119,3.0,0,10039,81.0,7.0,f,3,pc5,1995.0,7
992,0,1,rent,60000.0,verified - income source,n,small business,761xx,tx,21.74,0.0,0.0,29.0,111,8.0,1,1647,16.1,21.0,f,2,pc4,1981.0,6
993,0,5,rent,50000.0,not verified,n,credit card,773xx,tx,16.58,0.0,0.0,0.0,119,13.0,0,8179,35.7,27.0,f,1,pc4,2002.0,10
994,0,6,own,54996.0,not verified,n,other,191xx,pa,17.96,0.0,4.0,74.0,119,8.0,0,7982,30.1,25.0,f,2,pc5,1998.0,1
995,0,4,rent,50000.0,not verified,n,moving,946xx,ca,18.05,0.0,0.0,27.0,119,9.0,0,9285,53.1,20.0,f,1,pc2,1985.0,8
996,0,10,other,82656.0,verified - income,n,other,908xx,ca,18.06,0.0,0.0,0.0,119,8.0,0,23958,87.1,34.0,f,3,pc3,2000.0,7
997,0,3,rent,60000.0,not verified,n,wedding,100xx,ny,1.06,0.0,0.0,0.0,119,6.0,0,7161,16.4,9.0,f,3,pc3,1996.0,3
998,0,5,rent,66200.0,not verified,n,debt consolidation,895xx,nv,7.54,0.0,0.0,0.0,119,9.0,0,4413,22.1,17.0,f,2,pc4,2002.0,12
999,0,1,mortgage,83000.0,not verified,n,home improvement,029xx,ri,16.19,0.0,0.0,0.0,119,12.0,0,18293,43.1,23.0,f,1,pc1,1995.0,11
1000,1,2,rent,25000.0,not verified,n,debt consolidation,064xx,ct,18.05,0.0,1.0,0.0,119,5.0,0,9268,47.5,15.0,f,1,pc2,2001.0,4
