,emp_length,annual_inc,debt_to_income,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,mths_since_last_major_derog,cr_line_yrs,cr_line_mths,cr_line_days,is_bad,purpose_cat,policy_code,home_ownership,verification_status,initial_list_status,pymnt_plan,zip_code,addr_state,emp_title
2945,1,25200.0,21.52,0.0,1.0,,,4.0,0.0,0,0.0,5.0,0.0,2,1997.0,12.0,1.0,0,18,1,4,1,0,0,13,19,6213
2946,8,23350.0,4.42,0.0,2.0,,,4.0,0.0,1570,34.9,6.0,0.0,1,1996.0,9.0,1.0,0,18,3,4,2,0,0,416,23,5788
2947,10,50000.0,17.83,2.0,2.0,19.0,87.0,17.0,1.0,9618,49.3,22.0,0.0,3,1998.0,12.0,1.0,0,4,1,4,0,0,0,68,33,1005
2948,4,34995.0,6.21,0.0,0.0,,,8.0,0.0,5845,32.3,13.0,0.0,3,2000.0,6.0,1.0,0,2,0,4,2,0,0,639,4,3268
2949,3,52000.0,21.42,0.0,1.0,,,8.0,0.0,13633,51.8,15.0,0.0,1,1999.0,8.0,1.0,0,4,1,3,0,0,0,139,37,5921
2950,5,57000.0,21.15,0.0,0.0,33.0,,7.0,0.0,2965,98.8,24.0,0.0,1,2001.0,10.0,1.0,0,4,2,4,2,0,0,130,37,5309
2951,4,83004.0,9.14,1.0,1.0,17.0,,6.0,0.0,5713,39.7,18.0,0.0,1,2002.0,10.0,1.0,0,18,4,4,1,0,0,152,37,2967
2952,10,20245.0,8.83,0.0,1.0,44.0,,11.0,0.0,4120,5.7,18.0,0.0,2,1986.0,7.0,1.0,0,4,2,3,0,0,0,304,1,4227
2953,3,74000.0,14.98,0.0,2.0,,,13.0,0.0,19871,61.3,29.0,0.0,1,2000.0,11.0,1.0,0,2,2,4,0,0,0,139,37,3442
2954,3,49008.0,16.99,0.0,3.0,,,12.0,0.0,4337,34.1,16.0,0.0,1,1993.0,3.0,1.0,0,18,4,4,0,0,0,559,42,4645
2955,7,90000.0,15.25,0.0,5.0,,,6.0,0.0,1837,12.8,13.0,0.0,3,2002.0,5.0,1.0,0,8,2,0,0,0,0,587,5,4145
2956,2,120000.0,22.36,0.0,0.0,41.0,,39.0,0.0,5392,67.5,51.0,0.0,2,2001.0,11.0,1.0,0,2,3,0,0,0,0,226,27,242
2957,3,62304.0,17.74,1.0,0.0,16.0,,4.0,0.0,9094,91.9,13.0,0.0,1,2001.0,2.0,1.0,0,4,0,4,0,0,0,44,30,4941
2958,1,52600.0,7.35,0.0,1.0,,,13.0,0.0,3067,10.2,16.0,0.0,1,2001.0,8.0,1.0,0,12,2,4,1,0,0,375,22,3836
2959,1,55000.0,11.59,0.0,2.0,,,8.0,0.0,27062,53.1,15.0,0.0,1,2000.0,10.0,1.0,0,4,3,0,1,0,0,614,3,851
2960,10,42000.0,6.14,0.0,1.0,,,10.0,0.0,9153,36.5,26.0,0.0,2,1999.0,3.0,1.0,0,21,2,0,1,0,0,416,23,1724
2961,1,128004.0,4.13,0.0,0.0,,,12.0,0.0,5272,7.4,16.0,0.0,1,1987.0,9.0,1.0,0,4,3,3,0,0,0,544,42,4639
2962,2,75000.0,22.37,0.0,0.0,,,22.0,0.0,8950,66.3,34.0,0.0,3,2002.0,8.0,1.0,0,4,2,4,2,0,0,158,7,3451
2963,6,62699.0,22.66,0.0,2.0,,,17.0,0.0,39658,52.9,34.0,0.0,3,1996.0,9.0,1.0,0,8,3,0,1,0,0,55,30,5251
2964,7,56000.0,21.28,0.0,2.0,,,7.0,0.0,38404,90.3,18.0,0.0,3,2000.0,9.0,1.0,1,4,3,4,1,0,0,375,22,1832
2965,5,36000.0,18.9,0.0,0.0,,67.0,13.0,1.0,6968,60.1,22.0,0.0,1,1987.0,3.0,1.0,0,0,2,4,0,0,0,283,9,358
2966,5,35000.0,14.4,0.0,2.0,,,5.0,0.0,6682,31.8,12.0,0.0,2,1993.0,11.0,1.0,0,4,2,4,2,0,0,11,19,3019
2967,2,85000.0,8.06,0.0,1.0,,,11.0,0.0,9720,39.8,31.0,0.0,3,2000.0,11.0,1.0,0,4,3,0,1,0,0,373,22,260
2968,10,80000.0,1.14,0.0,0.0,,,11.0,0.0,3477,7.3,32.0,0.0,1,1987.0,7.0,1.0,0,18,0,0,0,0,0,682,4,6441
2969,7,65004.0,19.01,0.0,0.0,,,10.0,0.0,20190,74.0,27.0,0.0,1,1991.0,12.0,1.0,0,4,4,3,0,0,0,560,42,5007
2970,6,65000.0,1.94,0.0,0.0,,,5.0,0.0,3845,25.6,14.0,0.0,1,1996.0,7.0,1.0,0,4,3,4,0,0,0,65,33,1514
2971,10,101644.0,10.91,0.0,1.0,,,5.0,0.0,35282,78.3,6.0,0.0,2,2001.0,2.0,1.0,0,4,1,4,1,0,0,246,10,4193
2972,9,68000.0,13.2,0.0,0.0,,,9.0,0.0,3760,21.6,34.0,0.0,2,1998.0,9.0,1.0,0,2,3,0,0,0,0,486,24,6843
2973,2,31200.0,13.54,0.0,0.0,,,14.0,0.0,8992,79.4,19.0,0.0,1,1997.0,12.0,1.0,0,4,1,4,2,0,0,249,10,2383
2974,1,160000.0,14.57,0.0,1.0,28.0,,11.0,0.0,9520,92.4,27.0,0.0,3,2000.0,12.0,1.0,1,4,1,4,1,0,0,558,42,950
2975,1,80000.0,12.84,0.0,3.0,26.0,,7.0,0.0,8488,20.3,21.0,0.0,2,1998.0,2.0,1.0,0,4,2,4,1,0,0,394,47,3820
2976,2,52000.0,7.71,0.0,1.0,45.0,,5.0,0.0,6680,33.9,13.0,0.0,3,1997.0,2.0,1.0,0,4,2,4,0,0,0,635,4,6556
2977,7,72576.0,9.66,0.0,0.0,66.0,,7.0,0.0,15700,50.6,23.0,0.0,2,1986.0,6.0,1.0,0,18,3,4,0,0,0,18,38,6278
2978,4,64800.0,21.83,0.0,1.0,41.0,,13.0,0.0,11792,97.6,32.0,0.0,3,1990.0,1.0,1.0,0,4,0,0,1,0,0,705,46,1657
2979,6,21000.0,21.77,0.0,0.0,,,7.0,0.0,8181,85.2,12.0,0.0,3,2004.0,11.0,1.0,0,4,4,4,0,0,0,584,5,6450
2980,2,24000.0,13.4,0.0,0.0,,,9.0,0.0,1753,51.6,9.0,0.0,2,2007.0,11.0,1.0,0,4,0,4,1,0,0,675,4,2045
2981,3,78540.0,14.09,0.0,1.0,,,9.0,0.0,31288,86.0,14.0,0.0,2,2003.0,9.0,1.0,0,4,0,0,1,0,0,654,4,3496
2982,10,210000.0,13.51,0.0,1.0,,,7.0,0.0,298,1.0,11.0,0.0,3,1999.0,7.0,1.0,0,4,1,3,1,0,0,679,4,4639
2983,6,75000.0,22.32,0.0,0.0,,,17.0,0.0,21431,32.0,31.0,0.0,3,2000.0,6.0,1.0,0,4,4,4,2,0,0,81,33,6217
2984,3,125000.0,11.11,0.0,0.0,33.0,,19.0,0.0,19058,41.8,48.0,0.0,2,1995.0,5.0,1.0,0,16,1,4,0,0,0,75,33,4616
2985,8,85000.0,17.63,0.0,1.0,,106.0,15.0,1.0,20738,75.4,28.0,0.0,2,1982.0,2.0,1.0,0,8,3,0,2,0,0,679,4,5912
2986,8,50000.0,15.65,0.0,0.0,,,6.0,0.0,6405,23.7,16.0,0.0,3,1995.0,12.0,1.0,0,12,3,0,2,0,0,601,49,3656
2987,1,46080.0,11.43,0.0,3.0,43.0,,14.0,0.0,2132,13.2,31.0,0.0,1,1993.0,6.0,1.0,0,18,0,4,2,0,0,413,23,361
2988,4,42000.0,10.31,0.0,0.0,,89.0,19.0,1.0,4036,73.4,37.0,0.0,1,2001.0,12.0,1.0,1,20,0,4,0,0,0,81,33,1748
2989,3,31730.0,13.01,0.0,5.0,0.0,0.0,4.0,0.0,2294,22.9,8.0,0.0,3,1998.0,1.0,1.0,0,14,1,4,0,0,0,558,42,6776
2990,2,56000.0,1.18,0.0,2.0,45.0,,3.0,0.0,255,15.0,7.0,0.0,3,2004.0,12.0,1.0,0,21,2,4,1,0,0,651,4,1134
2991,3,75000.0,21.33,0.0,5.0,,,11.0,0.0,44320,80.6,35.0,0.0,3,1997.0,5.0,1.0,0,25,4,4,0,0,0,166,20,1185
2992,1,36000.0,18.7,0.0,1.0,,,11.0,0.0,1391,39.7,15.0,0.0,1,2007.0,3.0,1.0,0,18,2,0,1,0,0,690,4,6154
2993,2,40000.0,17.79,0.0,2.0,,,7.0,0.0,2563,6.9,14.0,0.0,1,1999.0,3.0,1.0,0,12,2,4,0,0,0,47,30,3120
2994,7,100000.0,9.6,0.0,3.0,58.0,,15.0,0.0,12710,54.9,39.0,0.0,3,2002.0,6.0,1.0,0,2,4,4,0,0,0,76,33,4639
2995,10,108000.0,8.22,0.0,0.0,,,5.0,0.0,8526,48.2,12.0,0.0,3,1998.0,5.0,1.0,0,8,4,0,0,0,0,630,32,3326
2996,10,52000.0,10.89,0.0,0.0,,,8.0,0.0,8447,50.9,19.0,0.0,3,1996.0,7.0,1.0,0,2,0,0,0,0,0,705,46,7595
2997,10,66000.0,14.44,0.0,1.0,,,6.0,0.0,20660,95.6,20.0,0.0,1,1989.0,9.0,1.0,0,21,2,0,0,0,0,615,3,4639
2998,1,67500.0,13.55,0.0,0.0,,,13.0,0.0,41154,47.1,25.0,0.0,2,1990.0,4.0,1.0,0,4,2,4,0,0,0,64,33,7416
2999,1,19200.0,20.06,0.0,0.0,41.0,,6.0,0.0,4094,55.3,8.0,0.0,1,2005.0,7.0,1.0,0,4,0,4,1,0,0,695,36,7371
3000,4,18000.0,20.2,0.0,6.0,,,12.0,0.0,1748,83.2,19.0,0.0,1,2004.0,10.0,1.0,0,6,1,3,0,0,0,115,37,3723
3001,1,52800.0,18.68,0.0,3.0,,,16.0,0.0,10936,48.3,33.0,0.0,1,2000.0,9.0,1.0,0,16,1,4,0,0,0,542,42,1346
3002,6,130000.0,7.06,0.0,1.0,27.0,,6.0,0.0,2557,28.1,16.0,0.0,3,2003.0,4.0,1.0,0,12,4,4,0,0,0,660,4,962
3003,2,36000.0,16.87,0.0,0.0,,,7.0,0.0,3803,79.2,12.0,0.0,1,2006.0,5.0,1.0,0,4,2,4,2,0,0,161,20,415
3004,2,45000.0,20.91,0.0,0.0,,,10.0,0.0,10190,80.9,17.0,0.0,3,1999.0,1.0,1.0,1,4,4,0,1,0,0,242,39,4639
3005,4,32000.0,19.05,0.0,1.0,,,11.0,0.0,10521,51.7,22.0,0.0,3,2000.0,4.0,1.0,0,2,0,4,0,0,0,707,46,714
3006,2,55000.0,7.29,0.0,5.0,,,10.0,0.0,16955,22.8,37.0,0.0,3,1991.0,11.0,1.0,0,25,4,4,1,0,0,63,30,853
3007,1,44196.0,7.96,0.0,0.0,,,9.0,0.0,12656,71.9,34.0,0.0,2,1999.0,2.0,1.0,0,4,0,4,2,0,0,542,42,3767
3008,2,38400.0,11.63,0.0,0.0,,,3.0,0.0,4861,72.6,7.0,0.0,3,2004.0,10.0,1.0,1,4,2,4,0,0,0,260,10,7767
3009,6,48000.0,12.47,0.0,0.0,,,5.0,0.0,17537,83.5,18.0,0.0,2,1995.0,7.0,1.0,0,4,2,0,0,0,0,656,4,5023
3010,1,25000.0,17.42,0.0,0.0,,,7.0,0.0,296,1.4,12.0,0.0,3,2003.0,12.0,1.0,0,18,0,4,0,0,0,277,9,6290
3011,10,54000.0,11.27,0.0,0.0,,,8.0,0.0,2058,19.8,10.0,0.0,2,1996.0,10.0,1.0,0,18,1,0,0,0,0,265,9,7623
3012,6,21996.0,7.31,0.0,2.0,,,4.0,0.0,6095,73.4,6.0,0.0,3,1998.0,9.0,1.0,0,4,0,4,2,0,0,571,42,6772
3013,10,193000.0,0.83,1.0,0.0,2.0,,3.0,0.0,4815,82.4,17.0,0.0,3,1993.0,2.0,1.0,0,18,0,0,2,0,0,656,4,129
3014,10,51600.0,0.23,0.0,3.0,,,3.0,0.0,41,0.2,6.0,0.0,1,1992.0,12.0,1.0,1,9,3,3,0,0,0,57,30,4813
3015,6,75873.0,13.36,0.0,1.0,24.0,,15.0,0.0,6101,68.6,38.0,0.0,3,1996.0,11.0,1.0,0,4,4,0,0,0,0,173,44,6737
3016,10,50004.0,10.63,1.0,0.0,19.0,,4.0,0.0,14761,77.3,24.0,0.0,3,1996.0,8.0,1.0,0,4,4,4,0,0,0,607,43,6816
3017,1,37500.0,13.73,0.0,2.0,,,5.0,0.0,417,3.2,28.0,0.0,1,1995.0,12.0,1.0,0,4,1,4,0,0,0,595,5,3157
3018,1,49140.0,0.56,0.0,2.0,,,3.0,0.0,1672,53.9,4.0,0.0,1,2006.0,1.0,1.0,0,8,1,3,0,0,0,715,46,4639
3019,9,20000.0,18.48,0.0,0.0,,,4.0,0.0,3239,49.8,5.0,0.0,1,2007.0,7.0,1.0,0,2,0,4,0,0,0,660,4,1921
3020,1,21600.0,11.11,0.0,0.0,,,8.0,0.0,1177,14.7,12.0,0.0,1,2005.0,9.0,1.0,0,4,1,4,2,0,0,676,4,2274
3021,1,42000.0,21.17,0.0,3.0,,,14.0,0.0,20323,78.8,36.0,0.0,1,2002.0,11.0,1.0,0,18,4,4,0,0,0,558,42,4314
3022,4,40452.0,9.02,0.0,0.0,,,4.0,0.0,9379,69.5,5.0,0.0,3,2002.0,9.0,1.0,0,4,4,3,0,0,0,340,34,4201
3023,8,200000.0,8.33,0.0,0.0,46.0,,8.0,0.0,106053,35.9,31.0,0.0,1,1997.0,7.0,1.0,0,12,4,0,1,0,0,222,27,5315
3024,2,34000.0,7.98,2.0,1.0,20.0,,8.0,0.0,2122,58.9,22.0,0.0,2,2003.0,12.0,1.0,0,18,3,0,2,0,0,303,1,1254
3025,1,112000.0,24.92,0.0,2.0,,,15.0,0.0,17815,73.6,37.0,0.0,3,2001.0,10.0,1.0,0,2,0,0,1,0,0,457,14,1798
3026,1,70500.0,8.19,0.0,2.0,,,8.0,0.0,11352,98.7,19.0,0.0,3,1998.0,6.0,1.0,1,14,3,0,2,0,0,323,17,3790
3027,1,140000.0,10.13,0.0,1.0,,,15.0,0.0,3991,9.5,37.0,0.0,2,2068.0,1.0,1.0,1,21,1,4,1,0,0,177,44,296
3028,2,35000.0,9.81,0.0,0.0,,,5.0,0.0,147,2.4,5.0,0.0,3,2006.0,4.0,1.0,0,18,0,4,0,0,0,276,9,7539
3029,6,44000.0,18.3,0.0,1.0,,,10.0,0.0,10155,73.9,14.0,0.0,2,1996.0,4.0,1.0,0,4,4,4,0,0,0,642,4,119
3030,2,54000.0,19.82,0.0,1.0,,,8.0,0.0,16570,89.1,26.0,0.0,1,1995.0,3.0,1.0,1,4,3,0,0,0,0,239,39,4730
3031,2,70000.0,4.27,0.0,0.0,,,2.0,0.0,514,25.7,5.0,0.0,3,1999.0,11.0,1.0,0,0,3,4,0,0,0,173,44,1674
3032,3,135000.0,13.08,0.0,0.0,24.0,,4.0,0.0,28149,93.5,20.0,0.0,3,1992.0,7.0,1.0,0,4,1,4,1,0,0,64,33,1809
3033,9,101416.0,14.07,1.0,0.0,15.0,,10.0,0.0,18213,55.5,24.0,0.0,2,1995.0,1.0,1.0,0,4,4,0,0,0,0,160,20,7129
3034,8,60000.0,12.3,0.0,2.0,,,11.0,0.0,430,14.8,24.0,0.0,3,2004.0,2.0,1.0,0,4,2,0,2,0,0,678,4,7496
3035,10,65000.0,3.66,2.0,1.0,16.0,,9.0,0.0,11132,88.3,25.0,0.0,1,1994.0,5.0,1.0,0,4,2,4,1,0,0,632,32,6283
3036,4,49000.0,20.25,0.0,1.0,24.0,,10.0,0.0,5415,77.4,53.0,0.0,2,1999.0,9.0,1.0,0,25,1,4,2,0,0,558,42,258
3037,6,86800.0,19.59,0.0,0.0,,117.0,8.0,1.0,15177,44.4,20.0,0.0,3,1989.0,6.0,1.0,0,2,0,0,0,0,0,268,9,1755
3038,1,44000.0,5.05,0.0,0.0,68.0,,7.0,0.0,5272,24.9,31.0,0.0,3,1999.0,12.0,1.0,0,8,4,0,0,0,0,130,37,3139
3039,1,66000.0,12.84,0.0,1.0,,,7.0,0.0,117958,87.0,23.0,0.0,1,1999.0,8.0,1.0,0,4,3,0,2,0,0,165,20,10
3040,5,130000.0,4.1,1.0,3.0,17.0,,7.0,0.0,4709,23.1,37.0,0.0,3,1997.0,2.0,1.0,0,10,1,4,1,0,0,248,10,5068
3041,10,88000.0,22.43,0.0,3.0,56.0,,9.0,0.0,16443,74.4,21.0,0.0,1,1988.0,6.0,1.0,0,8,1,0,2,0,0,236,39,2304
3042,5,65000.0,15.03,0.0,1.0,,,10.0,0.0,11997,21.8,30.0,0.0,1,2001.0,3.0,1.0,0,4,1,4,1,0,0,71,33,564
3043,1,96000.0,1.31,0.0,1.0,28.0,,24.0,0.0,2399,27.3,44.0,0.0,2,1997.0,11.0,1.0,0,8,4,0,2,0,0,657,4,3769
3044,4,74000.0,1.18,0.0,1.0,,,7.0,0.0,1325,7.8,25.0,0.0,3,2001.0,10.0,1.0,0,4,0,0,1,0,0,574,42,564
3045,1,63132.0,8.34,0.0,0.0,,,11.0,0.0,2035,3.9,17.0,0.0,2,1986.0,8.0,1.0,0,18,4,0,2,0,0,608,43,6197
3046,1,75000.0,20.82,0.0,0.0,,,16.0,0.0,5877,38.7,23.0,0.0,1,2004.0,4.0,1.0,0,4,4,4,1,0,0,173,44,916
3047,1,54996.0,19.68,0.0,0.0,,,16.0,0.0,8703,30.1,33.0,0.0,2,1994.0,1.0,1.0,0,18,4,0,2,0,0,282,9,4464
3048,8,16800.0,14.93,0.0,1.0,,,6.0,0.0,6109,43.9,13.0,0.0,1,2000.0,1.0,1.0,0,6,1,4,0,0,0,440,14,4204
3049,1,300000.0,6.42,0.0,3.0,29.0,,11.0,0.0,1800,75.0,52.0,0.0,2,1993.0,6.0,1.0,0,8,3,0,1,0,0,50,30,5548
3050,2,177160.0,5.11,0.0,0.0,,,18.0,0.0,23045,46.6,38.0,0.0,3,1990.0,11.0,1.0,0,2,1,0,1,0,0,152,37,7503
3051,2,62000.0,12.75,0.0,0.0,,,12.0,0.0,26594,21.9,33.0,0.0,2,1986.0,9.0,1.0,0,12,4,0,0,0,0,62,30,5337
3052,1,45000.0,13.08,0.0,0.0,,,6.0,0.0,5033,95.0,7.0,0.0,2,2006.0,7.0,1.0,0,4,3,4,2,0,0,64,33,4329
3053,10,80000.0,0.0,1.0,0.0,14.0,,6.0,0.0,0,0.0,32.0,0.0,1,1992.0,4.0,1.0,0,8,0,0,1,0,0,42,6,6814
3054,4,60000.0,16.08,0.0,0.0,,,6.0,0.0,3771,53.1,13.0,0.0,2,2001.0,7.0,1.0,0,4,3,4,0,0,0,284,9,425
3055,10,117000.0,17.39,0.0,0.0,,,16.0,0.0,64406,69.1,32.0,0.0,3,1998.0,1.0,1.0,0,14,4,0,2,0,0,246,10,1576
3056,1,29000.0,20.44,0.0,1.0,,,6.0,0.0,4206,57.6,9.0,0.0,1,1999.0,6.0,1.0,0,2,0,0,0,0,0,267,9,3343
3057,2,71500.0,13.83,0.0,1.0,,,8.0,0.0,18463,79.2,17.0,0.0,3,2003.0,3.0,1.0,0,4,4,0,0,0,0,44,30,6918
3058,4,45000.0,21.87,0.0,0.0,,,11.0,0.0,13934,87.1,18.0,0.0,2,2004.0,9.0,1.0,0,4,2,0,0,0,0,437,14,50
3059,4,48000.0,15.63,0.0,2.0,,,5.0,0.0,4129,56.6,7.0,0.0,1,2005.0,1.0,1.0,0,12,0,4,0,0,0,561,42,5889
3060,10,70600.0,3.3,0.0,1.0,52.0,,2.0,0.0,6416,77.3,13.0,0.0,2,1993.0,6.0,1.0,0,4,1,0,0,0,0,703,46,5565
3061,3,26000.0,13.29,0.0,0.0,,,6.0,0.0,11457,39.4,17.0,0.0,2,1991.0,8.0,1.0,0,4,0,0,2,0,0,356,34,521
3062,3,78000.0,17.88,1.0,2.0,10.0,,8.0,0.0,13590,65.0,45.0,0.0,2,1995.0,7.0,1.0,0,4,0,0,2,0,0,424,40,7470
3063,3,62000.0,9.41,1.0,0.0,7.0,,6.0,0.0,20976,39.1,16.0,0.0,3,1998.0,12.0,1.0,1,4,3,4,0,0,0,582,5,64
3064,10,72000.0,20.75,1.0,2.0,6.0,,8.0,0.0,3984,16.0,23.0,0.0,3,1996.0,5.0,1.0,1,4,0,4,2,0,0,716,0,7315
3065,8,37488.0,21.25,0.0,6.0,37.0,,9.0,0.0,1441,49.7,21.0,0.0,2,1997.0,6.0,1.0,0,8,3,0,0,0,0,2,19,3023
3066,3,63000.0,10.29,0.0,3.0,,,6.0,0.0,2787,30.3,10.0,0.0,3,1998.0,1.0,1.0,0,18,0,4,0,0,0,695,36,6321
3067,3,50000.0,18.91,0.0,1.0,,,7.0,0.0,17228,36.8,21.0,0.0,1,1991.0,9.0,1.0,1,4,1,4,0,0,0,278,9,6222
3068,10,33000.0,10.62,0.0,0.0,,,4.0,0.0,13531,53.1,9.0,0.0,1,2002.0,3.0,1.0,0,4,3,0,0,0,0,629,32,615
3069,5,20000.0,15.48,0.0,0.0,,,3.0,0.0,1474,64.1,5.0,0.0,1,2005.0,5.0,1.0,0,18,1,4,0,0,0,650,4,1358
3070,6,70000.0,6.91,0.0,0.0,39.0,,8.0,0.0,10362,98.2,18.0,0.0,1,1999.0,11.0,1.0,0,4,0,0,0,0,0,413,23,4482
3071,1,36000.0,17.67,0.0,0.0,,,7.0,0.0,6558,76.0,13.0,0.0,2,2006.0,2.0,1.0,0,18,3,4,2,0,0,687,4,717
3072,1,26000.0,14.4,0.0,1.0,,,5.0,0.0,11305,83.7,10.0,0.0,2,1998.0,10.0,1.0,0,2,4,4,0,0,0,228,27,6968
3073,4,30000.0,13.8,0.0,5.0,78.0,,13.0,0.0,7880,70.8,35.0,0.0,3,2000.0,9.0,1.0,0,18,4,2,2,0,0,146,37,1353
3074,10,185000.0,8.34,0.0,0.0,,,10.0,0.0,46501,79.8,17.0,0.0,1,1990.0,8.0,1.0,0,4,2,0,1,0,0,148,37,1720
3075,3,91200.0,17.95,1.0,0.0,18.0,,11.0,0.0,7133,58.3,28.0,0.0,3,1996.0,7.0,1.0,0,4,1,4,1,0,0,680,4,3708
3076,8,70000.0,13.39,0.0,2.0,53.0,,15.0,0.0,10244,61.7,43.0,0.0,3,1990.0,1.0,1.0,0,16,4,4,0,0,0,701,36,2362
3077,9,62000.0,14.98,0.0,1.0,67.0,,10.0,0.0,6808,44.5,15.0,0.0,1,2000.0,12.0,1.0,0,25,4,0,2,0,0,442,14,6309
3078,10,65000.0,7.05,0.0,0.0,,,9.0,0.0,5629,11.3,28.0,0.0,2,1995.0,11.0,1.0,0,8,1,0,0,0,0,587,5,3839
3079,1,71000.0,19.49,0.0,0.0,,,10.0,0.0,9630,22.4,15.0,0.0,2,2000.0,4.0,1.0,0,4,1,0,1,0,0,249,10,2802
3080,3,19200.0,10.81,0.0,0.0,,,6.0,0.0,5831,71.1,12.0,0.0,2,2005.0,6.0,1.0,0,12,4,4,2,0,0,531,35,2318
3081,1,148000.0,11.58,0.0,2.0,,,6.0,0.0,3823,26.3,6.0,0.0,1,2007.0,5.0,1.0,0,21,1,4,0,0,0,239,39,4639
3082,6,56000.0,4.84,0.0,1.0,73.0,,4.0,0.0,1481,14.2,10.0,0.0,3,2003.0,10.0,1.0,0,12,4,3,0,0,0,436,14,4639
3083,10,44241.6,14.92,2.0,1.0,14.0,0.0,3.0,0.0,0,0.0,17.0,0.0,2,1997.0,8.0,1.0,0,0,1,4,0,0,0,277,9,1017
3084,10,60000.0,22.9,0.0,0.0,30.0,,5.0,0.0,11214,65.9,10.0,0.0,2,2003.0,10.0,1.0,1,5,1,4,2,0,0,191,44,7315
3085,10,109908.0,24.04,0.0,0.0,,,14.0,0.0,8220,63.2,39.0,0.0,1,1988.0,4.0,1.0,1,2,3,4,0,0,0,704,46,7294
3086,4,48000.0,28.68,0.0,1.0,,,12.0,0.0,14121,46.0,20.0,0.0,3,1997.0,2.0,1.0,0,4,1,0,1,0,0,348,34,465
3087,3,144000.0,8.5,1.0,2.0,3.0,,4.0,0.0,172842,69.14,12.0,0.0,1,1999.0,8.0,1.0,0,18,1,0,0,0,0,71,33,6911
3088,1,90000.0,12.72,2.0,0.0,3.0,,15.0,0.0,11265,39.0,29.0,0.0,3,1995.0,1.0,1.0,0,12,0,4,1,0,0,9,19,1691
3089,1,126400.0,11.72,0.0,0.0,,,13.0,0.0,37252,68.9,31.0,0.0,3,1997.0,10.0,1.0,0,4,4,0,1,0,0,159,44,1832
3090,10,26000.0,23.68,0.0,1.0,71.0,,7.0,0.0,7236,43.3,12.0,0.0,3,1990.0,1.0,1.0,0,4,4,4,0,0,0,187,44,1571
3091,5,29004.0,11.01,0.0,1.0,,,6.0,0.0,8735,68.7,9.0,0.0,3,2005.0,5.0,1.0,0,18,2,4,1,0,0,68,33,867
3092,1,34928.12,21.09,0.0,1.0,,,12.0,0.0,22416,67.0,15.0,0.0,3,1996.0,11.0,1.0,0,4,1,4,2,0,0,671,4,48
3093,10,100000.0,9.31,0.0,2.0,66.0,,16.0,0.0,11818,40.2,54.0,0.0,1,1996.0,8.0,1.0,0,4,0,0,1,0,0,396,47,3609
3094,1,26400.0,11.32,0.0,1.0,,,8.0,0.0,6992,56.8,18.0,0.0,2,2004.0,2.0,1.0,0,14,2,3,0,0,0,62,30,2258
3095,6,36000.0,26.93,0.0,0.0,,,8.0,0.0,2777,21.1,14.0,0.0,1,2004.0,11.0,1.0,1,18,3,4,0,0,0,683,4,3761
3096,0,8280.0,8.12,0.0,0.0,34.0,,4.0,0.0,1921,14.8,10.0,0.0,3,1993.0,1.0,1.0,0,2,2,4,0,0,0,234,27,4639
3097,9,33800.0,17.82,0.0,0.0,53.0,,7.0,0.0,18394,54.4,21.0,0.0,2,1998.0,12.0,1.0,0,2,0,0,2,0,0,241,39,3748
3098,3,13440.0,10.45,0.0,0.0,,,5.0,0.0,4136,12.9,5.0,0.0,2,2000.0,11.0,1.0,0,4,3,4,0,0,0,401,47,4862
3099,1,22500.0,27.73,0.0,1.0,0.0,0.0,3.0,0.0,1597,88.7,5.0,0.0,2,2000.0,3.0,1.0,0,4,3,3,0,0,0,666,4,4639
3100,4,41000.0,1.26,0.0,0.0,,,3.0,0.0,1978,12.4,9.0,0.0,3,1998.0,9.0,1.0,1,8,4,4,1,0,0,650,4,3244
3101,1,38000.0,19.64,0.0,1.0,,,9.0,0.0,6472,53.5,11.0,0.0,2,2003.0,10.0,1.0,0,4,4,4,1,0,0,635,4,3512
3102,4,96000.0,4.64,0.0,1.0,,,9.0,0.0,3214,8.9,25.0,0.0,2,2003.0,9.0,1.0,0,8,1,0,0,0,0,273,9,1971
3103,2,36400.0,12.82,0.0,1.0,,,12.0,0.0,19208,62.0,18.0,0.0,2,1980.0,1.0,1.0,0,2,4,4,1,0,0,703,46,7778
3104,10,86000.0,12.28,0.0,1.0,,,10.0,0.0,24884,53.7,24.0,0.0,3,1998.0,12.0,1.0,0,4,2,0,1,0,0,441,14,4860
3105,5,180000.0,5.17,0.0,0.0,,,12.0,0.0,8341,19.8,24.0,0.0,3,1995.0,4.0,1.0,0,8,1,0,1,0,0,559,42,4639
3106,3,69780.0,4.06,0.0,1.0,,,10.0,0.0,5307,12.8,17.0,0.0,1,2003.0,5.0,1.0,0,4,0,4,0,0,0,674,4,3373
3107,6,116000.0,21.83,0.0,3.0,,,8.0,0.0,12991,42.7,21.0,0.0,2,1996.0,9.0,1.0,0,21,0,0,1,0,0,290,1,4639
3108,6,110000.0,5.47,0.0,0.0,,,10.0,0.0,11992,64.3,29.0,0.0,2,2001.0,3.0,1.0,0,2,0,0,0,0,0,687,4,1379
